Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613),SX(725),CH2OX(511),CHOX(665),NO2X(213),SX(672),H2NO3(231),CH2NX(666),CNO2X(792)
1.7096485954970205e-12,0.1547348997255798,0.0,38.41969021629808,0.031048430268288914,0.31859639768949044,0.34974169102734903,0.2068857746542991,0.09176057941680311,0.0,1.3074745496111896e-17,2.4826564270802852e-05,5.853203414594942e-14,0.0,6.702975964110917e-23,5.852275146703683e-10,3.31500414898667e-18,3.31034904757057e-17,1.7577096726513946e-24,3.2957524104023192e-09,9.658897064450567e-10,9.169802829315606e-38,5.4100393184414545e-06,2.4161966869353455e-24,5.2491826888910315e-14,1.3352653674259694e-28,2.498488133632719e-05,3.709563810425939e-27,0.0002572886630079232,8.237406650492485e-05,0.0002092299804931751,9.45205161001929e-05,7.936427616082882e-05,4.113300321418318e-05,7.983637290430821e-05,3.956635220317572e-05,0.0006102393505008908,5.211553817983304e-06,8.649759823392601e-06,3.7937865251774733e-07,1.5529424970037682e-05,1.880441004314131e-05,3.226198727182791e-13,2.857274541199242e-05,2.6120499535530305e-09,8.608512161004007e-08,6.471410492858396e-07,5.207551690609406e-06,1.8518044911902578e-05,1.4033546584289557e-07,2.7414451125736815e-07,8.296213006191919e-13,2.030753492932644e-10,4.856159050404583e-08,1.155337038353208e-11,0.0006047729452803663,3.679215636058932e-10,1.3810794815537117e-15
1.714949188732946e-12,0.1547348997255798,0.0,38.41968743021774,0.031048352807116406,0.31859391620593147,0.3497394553040078,0.20688543302339082,0.09176015877731956,0.0,1.323985159737409e-17,2.4903306425203213e-05,5.907617291538756e-14,0.0,6.806280189440966e-23,5.89994670124722e-10,3.3537461986789227e-18,3.3327493978593696e-17,1.774106726870066e-24,3.31531352926501e-09,9.688834747555784e-10,9.312818738837432e-38,5.426624090481563e-06,2.438736475668588e-24,5.297042873326755e-14,1.3558534723252217e-28,2.5062576981624328e-05,3.7549590587845415e-27,0.00025770831108747413,8.2495668663427e-05,0.00021012948289515757,9.474988071454674e-05,7.955998273511997e-05,4.12436259769648e-05,8.011981929528313e-05,3.968252237202796e-05,0.0006121269599811338,5.243649177550276e-06,8.658130076460786e-06,3.811161982810262e-07,1.562377793848171e-05,1.891738808830199e-05,3.2606959073915825e-13,2.8639014849566273e-05,2.6190766840336847e-09,8.631879835012377e-08,6.469005596901146e-07,5.242826967714918e-06,1.8571495119625924e-05,1.4114663943051612e-07,2.7851824271593846e-07,8.348505964176691e-13,2.0439218343029556e-10,4.886105368038372e-08,1.1581277426741572e-11,0.0006066436272763842,3.700685415069196e-10,1.3892773001253378e-15
1.7202497819688716e-12,0.1547348997255798,0.0,38.419684645135526,0.03104827536123325,0.3185914348849039,0.34973721994251805,0.20688509165982827,0.09175973965557603,0.0,1.3406637939003786e-17,2.498004717985223e-05,5.962366169609627e-14,0.0,6.91084654221498e-23,5.947902905179029e-10,3.3928216538985624e-18,3.3552361855169193e-17,1.7906054257951732e-24,3.334927160868668e-09,9.718772381235477e-10,9.457613426502039e-38,5.443207737979099e-06,2.4614159869479516e-24,5.3451863822178466e-14,1.3766932876557987e-28,2.514027396806714e-05,3.800764693875494e-27,0.00025812644165376284,8.261676856641666e-05,0.0002110301934381626,9.497891088243041e-05,7.975542222625759e-05,4.1354153716265076e-05,8.040325704483924e-05,3.9798664960903446e-05,0.000614014542806098,5.275822737733206e-06,8.66645025719196e-06,3.828454974853419e-07,1.5718407547529992e-05,1.903066371720751e-05,3.2954737365439544e-13,2.8705141239024132e-05,2.6260973790595864e-09,8.655227480527698e-08,6.46662088728696e-07,5.278195134880217e-06,1.862489781287939e-05,1.4195965395036162e-07,2.82937264424694e-07,8.400956327961179e-13,2.0571231509842778e-10,4.916142429118668e-08,1.1609163762811268e-11,0.0006085142827429096,3.722182551285059e-10,1.3974997244605852e-15
1.7255503752047971e-12,0.1547348997255798,0.0,38.41968186104721,0.03104819793055399,0.3185889537258664,0.3497349849423921,0.20688475056324715,0.0917593220460853,0.0,1.3575117628826325e-17,2.5056786534948654e-05,6.017451062410712e-14,0.0,7.016686413525416e-23,5.996144988468848e-10,3.4322323537185253e-18,3.377809515911787e-17,1.807206083331589e-24,3.35459326009554e-09,9.748709965528295e-10,9.604203431840462e-38,5.4597902612583696e-06,2.4842356522655393e-24,5.393613972327788e-14,1.397787087839403e-28,2.521797229495977e-05,3.846983107050775e-27,0.00025854306019479324,8.273736828592342e-05,0.0002119321097880579,9.52076070884512e-05,7.995059499841918e-05,4.1464586513690006e-05,8.06866847063163e-05,3.99147799881857e-05,0.0006159020989788585,5.3080742044697264e-06,8.674720689296945e-06,3.8456645208493766e-07,1.5813313731794083e-05,1.9144236487049973e-05,3.3305338878646146e-13,2.8771124725033137e-05,2.6331120438143364e-09,8.678555114866576e-08,6.464256329082344e-07,5.313656114063888e-06,1.867825274128001e-05,1.4277456763279242e-07,2.874017685999967e-07,8.453563982803247e-13,2.070357444930077e-10,4.9462702217332185e-08,1.1637029890624665e-11,0.0006103849116830092,3.7437069273063647e-10,1.4057468044891412e-15
1.7308509684407227e-12,0.1547348997255798,0.0,38.4196790779486,0.031048120514993727,0.3185864727282803,0.34973275030314277,0.20688440973328345,0.09175890594337997,0.0,1.3745303845076225e-17,2.513352449069112e-05,6.072872983416239e-14,0.0,7.12381126072245e-23,6.044674184425623e-10,3.4719801415488446e-18,3.400469494410812e-17,1.8239090133827642e-24,3.37431178186662e-09,9.778647500472833e-10,9.752605396564612e-38,5.476371660643166e-06,2.5071959031114515e-24,5.442326399754744e-14,1.419137160559502e-28,2.529567196160679e-05,3.8936166957378306e-27,0.00025895817217872294,8.285746988546051e-05,0.00021283522961826318,9.543596981651434e-05,8.014550141528562e-05,4.157492445077538e-05,8.09701008403234e-05,4.0030867471418456e-05,0.0006177896285024841,5.34040328309645e-06,8.682941694436574e-06,3.862789639797026e-07,1.5908496425927845e-05,1.925810595477294e-05,3.3658780417904204e-13,2.883696545336103e-05,2.6401206834770453e-09,8.701862755327803e-08,6.461911883416905e-07,5.349209827688188e-06,1.8731559654416537e-05,1.435914389110827e-07,2.9191194728345756e-07,8.506328813335677e-13,2.0836247183926552e-10,4.976488733971356e-08,1.1664876293557836e-11,0.0006122555140997433,3.765258426515481e-10,1.4140185892974007e-15
1.7361515616766483e-12,0.1547348997255798,0.0,38.41967629583549,0.031048043114468137,0.3185839918916091,0.34973051602428373,0.20688406916957391,0.09175849134201237,0.0,1.3917209836583565e-17,2.5210261047278135e-05,6.128632945971549e-14,0.0,7.232232607581903e-23,6.09349172969452e-10,3.512066865131245e-18,3.423216226379104e-17,1.8407145298507275e-24,3.3940826811416138e-09,9.808584986107638e-10,9.902836064881616e-38,5.492951936456779e-06,2.5302971709737936e-24,5.491324419932151e-14,1.4407458067952242e-28,2.5373372967313117e-05,3.940667863432475e-27,0.0002593717830539357,8.297707542005985e-05,0.00021373955060971928,9.566399954982386e-05,8.034014184004193e-05,4.168516760898683e-05,8.125350401472931e-05,4.0146927427310904e-05,0.000619677131380038,5.372809678359973e-06,8.691113592234548e-06,3.8798293501050783e-07,1.600395556462547e-05,1.937227167707809e-05,3.4015078859898883e-13,2.8902663570864007e-05,2.647123303222368e-09,8.725150419192507e-08,6.459587507716605e-07,5.384856198615655e-06,1.878481830185659e-05,1.4441032641001993e-07,2.964679923462588e-07,8.559250703567138e-13,2.0969249739137132e-10,5.006797953924e-08,1.1692703439992535e-11,0.0006141260899961667,3.7868369330586286e-10,1.4223151271578672e-15
1.7414521549125738e-12,0.1547348997255798,0.0,38.41967351470375,0.031047965728893435,0.3185815112153182,0.34972828210532914,0.20688372887175563,0.09175807823655463,0.0,1.4090848922960215e-17,2.5286996204908094e-05,6.184731963293138e-14,0.0,7.341962044472936e-23,6.142598864253946e-10,3.552494376533725e-18,3.446049817180037e-17,1.85762294663609e-24,3.4139059129189103e-09,9.838522422471202e-10,1.0054912283808134e-37,5.509531089021994e-06,2.5535398873386772e-24,5.5406087876292825e-14,1.462615340855224e-28,2.545107531138403e-05,3.9881390196917925e-27,0.0002597838982491124,8.309618693630683e-05,0.00021464507045085795,9.589169677088356e-05,8.05345166353778e-05,4.1795316069719926e-05,8.153689280465195e-05,4.0262959871743024e-05,0.0006215646076145775,5.405293094427852e-06,8.699236700290208e-06,3.896782669553901e-07,1.6099691082619465e-05,1.9486733210431693e-05,3.4374251153826677e-13,2.8968219225474577e-05,2.6541199082205316e-09,8.748418123724256e-08,6.457283155926824e-07,5.420595150126752e-06,1.8838028433153637e-05,1.452312889353527e-07,3.010700954926335e-07,8.612329536883206e-13,2.1102582143152858e-10,5.037197869683653e-08,1.1720511783816362e-11,0.0006159966393753278,3.808442331827959e-10,1.430636465558015e-15
1.7467527481484994e-12,0.1547348997255798,0.0,38.41967073454922,0.031047888358186396,0.3185790306988755,0.34972604854579414,0.20688338883946614,0.0917576666215984,0.0,1.426623449478587e-17,2.5363729963779253e-05,6.241171048468699e-14,0.0,7.453011228525551e-23,6.191996831412547e-10,3.593264532145155e-18,3.468970372175249e-17,1.8746345776380436e-24,3.433781432235546e-09,9.868459809601958e-10,1.0208851003484702e-37,5.5261091186610895e-06,2.57692448369022e-24,5.590180256951846e-14,1.4847480904115013e-28,2.5528778993125136e-05,4.03603258012705e-27,0.00026019452317330193,8.321480647237499e-05,0.00021555178683757098,9.611906196149826e-05,8.07286261634884e-05,4.190536991430021e-05,8.182026579244675e-05,4.0378964819770754e-05,0.0006234520572091541,5.437853234899565e-06,8.707311334191219e-06,3.9136486152656717e-07,1.6195702914678723e-05,1.960149011107119e-05,3.4736314321590143e-13,2.903363256618951e-05,2.6611105036372975e-09,8.771665886169192e-08,6.454998778725545e-07,5.456426605898485e-06,1.8891189797854143e-05,1.4605438546407078e-07,3.0571844826252187e-07,8.665565196047423e-13,2.123624442691025e-10,5.067688469344402e-08,1.1748301764910074e-11,0.0006178671622402697,3.830074508444344e-10,1.438982651228598e-15
1.752053341384425e-12,0.1547348997255798,0.0,38.41966795536777,0.031047811002264322,0.31857655034175086,0.3497238153451944,0.20688304907234364,0.091757256491755,0.0,1.4443380013793922e-17,2.5440462324089765e-05,6.297951214457163e-14,0.0,7.565391883797913e-23,6.241686877806224e-10,3.6343791926698806e-18,3.4919779967246334e-17,1.8917497367543637e-24,3.4537091941671684e-09,9.898397147538305e-10,1.0364669277490058e-37,5.542686025695846e-06,2.6004513915105497e-24,5.640039581342538e-14,1.5071463965331906e-28,2.560648401184235e-05,4.0843509663966204e-27,0.00026060366321599307,8.333293605806057e-05,0.00021645969747318027,9.634609560277457e-05,8.092247078607506e-05,4.201532922398324e-05,8.210362156769453e-05,4.049494228563135e-05,0.0006253394801668136,5.470489802817462e-06,8.715337807526203e-06,3.930426203682716e-07,1.629199099560654e-05,1.971654193501168e-05,3.510128545799231e-13,2.9098903743057937e-05,2.6680950946339644e-09,8.794893723756176e-08,6.452734323727048e-07,5.4923504899839656e-06,1.8944302145504556e-05,1.468796751355035e-07,3.104132420334148e-07,8.718957563202419e-13,2.1370236623978333e-10,5.098269741001913e-08,1.1776073809622187e-11,0.0006197376585940301,3.8517333492408647e-10,1.447353730171406e-15
1.7573539346203505e-12,0.1547348997255798,0.0,38.41966517715529,0.031047733661045074,0.3185740701434166,0.3497215825030464,0.20688270957002663,0.09175684784165511,0.0,1.4622299013057144e-17,2.5517193286037637e-05,6.35507347408876e-14,0.0,7.679115801443449e-23,6.291670253395148e-10,3.6758402231223366e-18,3.515072796186342e-17,1.90896873788141e-24,3.4736891538280086e-09,9.928334436318568e-10,1.0522384263155471e-37,5.559261810447545e-06,2.624121042279804e-24,5.690187513581643e-14,1.5298126137203073e-28,2.5684190366841855e-05,4.133096606198912e-27,0.0002610113237471849,8.345057771481687e-05,0.00021736880006840759,9.6572798175122e-05,8.111605086434582e-05,4.212519407995473e-05,8.238695872718828e-05,4.061089228274848e-05,0.0006272268764905957,5.503202500677691e-06,8.723316431897264e-06,3.9471144505538666e-07,1.638855526023868e-05,1.9831888238052304e-05,3.5469181730931014e-13,2.9164032907169445e-05,2.675073686367422e-09,8.818101653696867e-08,6.450489735676407e-07,5.528366726792921e-06,1.899736522565841e-05,1.4770721724322025e-07,3.151546680214022e-07,8.772506519871058e-13,2.1504558770478183e-10,5.1289416727534416e-08,1.1803828331230878e-11,0.0006216081284396396,3.873418741246957e-10,1.45574974768644e-15
1.762654527856276e-12,0.1547348997255798,0.0,38.41966239990769,0.031047656334447053,0.31857159010334696,0.3497193500188671,0.20688237033215437,0.091756440665949,0.0,1.4803005097173233e-17,2.5593922849820783e-05,6.412538840065039e-14,0.0,7.794194839877766e-23,6.341948211460769e-10,3.71764949282165e-18,3.538254875916778e-17,1.92629189491413e-24,3.493721266370844e-09,9.95827167598103e-10,1.068201322187905e-37,5.575836473236965e-06,2.647933867476136e-24,5.740624805787588e-14,1.5527491099374562e-28,2.5761898057430104e-05,4.1822719332653005e-27,0.00026141751011745653,8.356773345578858e-05,0.00021827909234134433,9.679917015825404e-05,8.13093667590162e-05,4.223496456333046e-05,8.267027587491942e-05,4.072681482373762e-05,0.0006291142461835351,5.535991030441099e-06,8.731247516932451e-06,3.9637123709286645e-07,1.6485395643441432e-05,1.9947528575782723e-05,3.584002038159303e-13,2.922902021064236e-05,2.6820462839901102e-09,8.841289693185867e-08,6.448264956635134e-07,5.564475241073052e-06,1.905037878788334e-05,1.4853707122771668e-07,3.199429172814434e-07,8.826211946957653e-13,2.1639210905005754e-10,5.15970425269782e-08,1.1831565730393427e-11,0.0006234785717801247,3.895130572173206e-10,1.4641707483985141e-15
1.7679551210922016e-12,0.1547348997255798,0.0,38.41965962362089,0.031047579022389183,0.3185691102210185,0.3497171178921745,0.20688203135836625,0.09175603495930612,0.0,1.4985511942450087e-17,2.5670651015636974e-05,6.470348324958926e-14,0.0,7.910640924945385e-23,6.392522008602819e-10,3.7598088753862706e-18,3.561524341270593e-17,1.9437195217460572e-24,3.513805486986966e-09,9.988208866563923e-10,1.0843573519440075e-37,5.592410014384392e-06,2.6718902985757124e-24,5.791352209417543e-14,1.5759582666475065e-28,2.58396070829138e-05,4.23187938735308e-27,0.00026182222765803873,8.368440528584578e-05,0.00021919057201742195,9.702521203118898e-05,8.15024188303099e-05,4.2344640755156514e-05,8.295357162206301e-05,4.0842709920411106e-05,0.0006310015892486597,5.568855093544129e-06,8.73913137029814e-06,3.9802189791592797e-07,1.658251208010972e-05,2.0063462503589413e-05,3.6213818724648e-13,2.929386580661205e-05,2.689012892650015e-09,8.864457859400823e-08,6.446059926158307e-07,5.600675957892273e-06,1.910334258176813e-05,1.4936929666987085e-07,3.247781807068734e-07,8.880073724749203e-13,2.1774193068557652e-10,5.1905574689354705e-08,1.1859286395583248e-11,0.0006253489886185048,3.9168687303967506e-10,1.4726167762832703e-15
1.7732557143281271e-12,0.1547348997255798,0.0,38.41965684829083,0.031047501724790937,0.31856663049590994,0.34971488612248697,0.20688169264830247,0.09175563071641533,0.0,1.5169833297090997e-17,2.5747377783683852e-05,6.52850294121476e-14,0.0,8.028466050086246e-23,6.443392904736335e-10,3.8023202487285965e-18,3.584881297600681e-17,1.9612519322693158e-24,3.5339417709061484e-09,1.0018146008105428e-09,1.1007082626313307e-37,5.6089824342096165e-06,2.6959907670527167e-24,5.84237047526797e-14,1.5994424788452237e-28,2.5917317442599848e-05,4.281921414238407e-27,0.0002622254816808825,8.380059520161809e-05,0.00022010323682938198,9.725092427225113e-05,8.169520743795934e-05,4.245422273640921e-05,8.323684458696272e-05,4.095857758378341e-05,0.0006328889056889923,5.6017943909096825e-06,8.746968297711327e-06,3.9966332889099297e-07,1.667990450516517e-05,2.017968957666204e-05,3.6590594148442236e-13,2.9358569849219304e-05,2.6959735174907142e-09,8.887606169502533e-08,6.443874581463456e-07,5.6369688026217625e-06,1.915625635692976e-05,1.5020395328515084e-07,3.296606490281646e-07,8.934091732916708e-13,2.190950530445997e-10,5.2215013095683875e-08,1.1886990703514684e-11,0.0006272193789577948,3.9386331049472875e-10,1.4810878746926006e-15
1.7785563075640527e-12,0.1547348997255798,0.0,38.41965407391345,0.031047424441572297,0.3185641509275019,0.34971265470932383,0.20688135420160358,0.09175522793198458,0.0,1.535598298137963e-17,2.582410315415896e-05,6.58700370114835e-14,0.0,8.14768227650205e-23,6.494562163088652e-10,3.8451854950496015e-18,3.608325850258185e-17,1.9788894403746196e-24,3.5541300733966126e-09,1.004808310064367e-09,1.1172558117983306e-37,5.625553733031932e-06,2.7202357043793534e-24,5.893680353475224e-14,1.6232041550908661e-28,2.599502913579534e-05,4.332400465709264e-27,0.0002626272774787299,8.391630519152825e-05,0.00022101708451724645,9.747630735907169e-05,8.188773294120649e-05,4.256371058799519e-05,8.352009339511464e-05,4.1074417824076336e-05,0.0006347761955075498,5.634808622957967e-06,8.754758602951877e-06,4.0129543131736495e-07,1.677757285355421e-05,2.0296209349999715e-05,3.697036411519231e-13,2.942313249359888e-05,2.702928163651368e-09,8.910734640635053e-08,6.441708857591554e-07,5.6733537009197905e-06,1.920911986302039e-05,1.5104110091855824e-07,3.345905128109603e-07,8.988265850516507e-13,2.2045147658299906e-10,5.252535762700154e-08,1.1914679019555705e-11,0.0006290897428010027,3.960423585493641e-10,1.489584086379475e-15
1.7838569007999782e-12,0.1547348997255798,0.0,38.41965130048475,0.031047347172653793,0.31856167151527764,0.349710423652205,0.20688101601791065,0.09175482660074107,0.0,1.5543974887864786e-17,2.5900827127259705e-05,6.645851616946994e-14,0.0,8.268301733322379e-23,6.54603105019643e-10,3.888406500833479e-18,3.631858104592478e-17,1.9966323599512745e-24,3.5743703497649964e-09,1.0078020144216717e-09,1.1340017675258741e-37,5.642123911170145e-06,2.744625542025846e-24,5.945282593516101e-14,1.6472457175437462e-28,2.6072742161807576e-05,4.383318999558433e-27,0.00026302762032518265,8.403153723582598e-05,0.00022193211282828848,9.77013617685898e-05,8.207999569880342e-05,4.267310439075154e-05,8.38033166791507e-05,4.119023065072407e-05,0.0006366634587073434,5.667897489617329e-06,8.762502587874643e-06,4.029181064296246e-07,1.6875517060246222e-05,2.0413021378417265e-05,3.735314616117848e-13,2.9487553895868032e-05,2.7098768362666784e-09,8.933843289925806e-08,6.439562687560373e-07,5.709830578716349e-06,1.9261932849734417e-05,1.5188079954028766e-07,3.395679624533971e-07,9.04259595599166e-13,2.2181120177860112e-10,5.2836608164359325e-08,1.1942351698128704e-11,0.0006309600801511317,3.9822400623308874e-10,1.4981054535221725e-15
