Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202)
2.190347143914782e-11,0.07659248437779444,0.0,19.012585129102185,0.03091649234470531,0.3176730589434111,0.3494551003886049,0.20600654565729087,0.09153412246555218,0.0,3.1509947735965867e-26,1.609393357494363e-08,1.0420416778157226e-23,0.0,1.1801348941698335e-34,1.0754757752939566e-08,1.1063567458362187e-25,4.3615359903342166e-27,7.930909752717174e-39,4.985018685883627e-13,2.5881461208651753e-18,2.084708855969557e-62,7.358619964688172e-14,5.3602798001984556e-42,6.665317029984682e-24,1.9349125841299993e-44,1.569808794845289e-08,1.912998871467573e-40,0.0004840252838975837,0.0012636541505928263,0.0009140774036735118,0.0010296756570009429,0.0005824073198220445,0.00042326720260377394,0.00045515364500656283,4.818710193329048e-08,1.2907347128780999e-12,1.7815136054112486e-05,0.00015861791847911707
2.203241546966562e-11,0.07659248437779444,0.0,19.01255814943184,0.03091568505296918,0.3176630493904548,0.3494492585619141,0.2060019565374867,0.0915341161600614,0.0,3.2069304639197856e-26,1.6188538832762535e-08,1.0635824979809567e-23,0.0,1.2222891719212512e-34,1.0952022527722386e-08,1.132489929270685e-25,4.412946452896788e-27,8.071632847223187e-39,5.043831203656236e-13,2.6033482655853175e-18,2.1467347938756374e-62,7.42620973701815e-14,5.4553905949562784e-42,6.822757039503534e-24,2.0040188617008073e-44,1.5788060566325816e-08,1.9584061193938543e-40,0.00048403131927828995,0.0012706375466825747,0.0009198030673294947,0.0010355173890864763,0.0005845109110652997,0.0004257527311587949,0.00045796569921517595,4.8461844628769396e-08,1.30562942220115e-12,1.8029238697043332e-05,0.0001594252102152461
2.2161359500183418e-11,0.07659248437779444,0.0,19.012531183644533,0.030914879104019955,0.3176530422489481,0.3494434192456876,0.20599737866344506,0.09153411016841795,0.0,3.263523756645743e-26,1.6283142509395824e-08,1.0854477116569849e-23,0.0,1.2656890740092397e-34,1.1151756528824149e-08,1.1590816091036964e-25,4.4646571836435145e-27,8.214009051225394e-39,5.102988067539126e-13,2.618550072065003e-18,2.2102277132014133e-62,7.494078573484738e-14,5.551618679992121e-42,6.982959237872214e-24,2.0751668525644594e-44,1.5878005138374234e-08,2.0046165482033384e-40,0.00048403704100784115,0.0012776158412915778,0.0009255326722386295,0.001041356610709368,0.0005866033189123311,0.0004282381973474803,0.000460779124732231,4.873641761359799e-08,1.3206077040719269e-12,1.824466006273592e-05,0.00016023115916446686
2.2290303530701218e-11,0.07659248437779444,0.0,19.012504231663197,0.030914074495625818,0.3176430375173672,0.3494375824388453,0.20599281197593675,0.09153410447596727,0.0,3.320778483661665e-26,1.6377744605522996e-08,1.1076404440855779e-23,0.0,1.3103638016793151e-34,1.135397679592686e-08,1.1861370661054954e-25,4.516668166703714e-27,8.358047980823338e-39,5.162489268901582e-13,2.6337515411319275e-18,2.275213461095708e-62,7.562226386726757e-14,5.6489705545560924e-42,7.145955437966238e-24,2.148404410916677e-44,1.5967921673605402e-08,2.051639562701599e-40,0.00048404246374199783,0.00128458903835413,0.0009312662167329403,0.0010471933229495196,0.0005886846024531489,0.00043072360130902166,0.00046359391850827616,4.901081970946528e-08,1.3356695271135038e-12,1.8461400789957485e-05,0.00016103576755860816
2.2419247561219017e-11,0.07659248437779444,0.0,19.01247729341179,0.03091327122555864,0.31763303519419,0.349431748140308,0.2059882564160455,0.09153409906873886,0.0,3.3786984766668923e-26,1.647234512182326e-08,1.1301638344147297e-23,0.0,1.3563430641156209e-34,1.1558700399067837e-08,1.2136616101215786e-25,4.568979386225267e-27,8.503759251564102e-39,5.222334799132122e-13,2.6489526736094296e-18,2.3417181859501533e-62,7.630653089384427e-14,5.747452717524887e-42,7.311777627802943e-24,2.223780223117565e-44,1.605781018102354e-08,2.0994846222026128e-40,0.00048404760145238744,0.001291557141802129,0.0009370036991432614,0.0010530275268863427,0.0005907548204655537,0.00043320894318187595,0.000466410077496324,4.9285049738335095e-08,1.3508148599616815e-12,1.867946151604504e-05,0.00016183903762578635
2.2548191591736817e-11,0.07659248437779444,0.0,19.012450368815248,0.030912469291594014,0.3176230352778954,0.3494259163489966,0.2059837119251664,0.09153409393341445,0.0,3.437287567173e-26,1.656694405897552e-08,1.1530210356922835e-23,0.0,1.40365708422549e-34,1.1765944438641692e-08,1.2416605800533352e-25,4.621590826374625e-27,8.65115247844394e-39,5.282524649638394e-13,2.6641534703165108e-18,2.409768339132223e-62,7.699358594099297e-14,5.847071667402897e-42,7.480457970424639e-24,2.301343817164829e-44,1.614767066962984e-08,2.148161240525284e-40,0.00048405246745843715,0.001298520155565077,0.0009427451177992405,0.0010588592235987618,0.0005928140314167834,0.00043569422310377025,0.0004692275986518497,4.9559106522460015e-08,1.3660436712649835e-12,1.8898842876906557e-05,0.0001626409715904114
2.2677135622254616e-11,0.07659248437779444,0.0,19.012423457799418,0.030911668691511227,0.317613037766964,0.3494200870638328,0.20597917844500402,0.0915340890572976,0.0,3.496549586503925e-26,1.6661541417658407e-08,1.1762152148595564e-23,0.0,1.4523366044551322e-34,1.1975726045402248e-08,1.2701393438386957e-25,4.674502471336823e-27,8.800237275909888e-39,5.343058811847081e-13,2.6793539320678578e-18,2.4793906767181e-62,7.768342813514167e-14,5.947833902323301e-42,7.652028803781864e-24,2.3811455722179597e-44,1.6237503148422483e-08,2.197678985989981e-40,0.00048405707445781576,0.001305478083570082,0.0009484904710293447,0.0010646884141652152,0.0005948622934651562,0.0004381794412117051,0.0004720464789327901,4.983298888439562e-08,1.3813559296846473e-12,1.9119545507022137e-05,0.00016344157167319303
2.2806079652772416e-11,0.07659248437779444,0.0,19.012396560291062,0.03091086942309328,0.31760304265987765,0.3494142602837387,0.20597465591757116,0.0915340844282845,0.0,3.5564883657960576e-26,1.675613719855025e-08,1.1997495527449668e-23,0.0,1.5024128926364297e-34,1.2188062380464432e-08,1.2991032984327966e-25,4.727714305315492e-27,8.951023257861388e-39,5.403937277203788e-13,2.6945540596738705e-18,2.5506122612253545e-62,7.83760566027301e-14,6.049745920049147e-42,7.826522640616735e-24,2.463236728173319e-44,1.632730762639661e-08,2.2480474814150814e-40,0.00048406143455545443,0.0013124309297418593,0.0009542397571608653,0.0010705150996636538,0.0005968996644617015,0.0004406645976419594,0.00047486671529954215,5.010669564701437e-08,1.3967516038946194e-12,1.9341570039445134e-05,0.00016424084009114692
2.2935023683290215e-11,0.07659248437779444,0.0,19.012369676217844,0.030910071484126826,0.3175930499551195,0.34940843600763655,0.2059701442851868,0.09153408003483648,0.0,3.6171077359983704e-26,1.6850731402329076e-08,1.22362724405766e-23,0.0,1.553917747864807e-34,1.2402970635306127e-08,1.3285578697886585e-25,4.78122631253286e-27,9.103520037651853e-39,5.465160037172962e-13,2.7097538539406767e-18,2.6234604633454566e-62,7.907147047020901e-14,6.152814217974439e-42,8.003972168346333e-24,2.547669395290104e-44,1.6417084112544342e-08,2.299276404113529e-40,0.0004840655592912135,0.0013193786980027346,0.0009599929745199224,0.001076339281171543,0.0005989262019517846,0.0004431496925300933,0.0004776883047149616,5.038022563351957e-08,1.4122306625815479e-12,1.9564917105803305e-05,0.00016503877905760117
2.3063967713808015e-11,0.07659248437779444,0.0,19.012342805508254,0.030909274872402227,0.3175830596511741,0.3494026142344496,0.20596564349047486,0.09153407586595354,0.0,3.67841152787252e-26,1.6945324029672644e-08,1.247851497381137e-23,0.0,1.6068835064081513e-34,1.2620468031769948e-08,1.358508512837874e-25,4.835038477229762e-27,9.257737228090277e-39,5.526727083237771e-13,2.7249533156701626e-18,2.6979629636761057e-62,7.976966886403934e-14,6.257045293125191e-42,8.184410248946205e-24,2.634496563867126e-44,1.6506832615854786e-08,2.3513754858894e-40,0.000484069459666257,0.0013263213922726429,0.0009657501214314699,0.0010821609597658631,0.0006009419631767218,0.00044563472601095284,0.0004805112441443617,5.065357766745908e-08,1.4277930744447767e-12,1.978958733630002e-05,0.00016583539078220198
2.3192911744325814e-11,0.07659248437779444,0.0,19.012315948091608,0.030908479585713505,0.3175730717465274,0.3493967949631014,0.2059611534763623,0.09153407191114922,0.0,3.7404035719929617e-26,1.7039915081258397e-08,1.272425535166881e-23,0.0,1.6613430476467573e-34,1.2840571822065013e-08,1.3889607114713102e-25,4.889150783665639e-27,9.413684441442794e-39,5.58863840690002e-13,2.7401524456599883e-18,2.774147754453393e-62,8.047065091069153e-14,6.362445642160516e-42,8.367869918833927e-24,2.723772113970374e-44,1.6596553145314034e-08,2.4043545130344743e-40,0.0004840731461681975,0.0013332590164691343,0.000971511196219301,0.0010879801365231082,0.0006029470050753862,0.0004481196982186734,0.00048333553055551184,5.092675057273924e-08,1.4434388081963379e-12,2.0015581359715333e-05,0.00016663067747092034
2.3321855774843614e-11,0.07659248437779444,0.0,19.012289103898024,0.030907685621858364,0.3175630862396666,0.3493909781925157,0.20595667418607763,0.09153406816042667,0.0,3.803087698747059e-26,1.7134504557763508e-08,1.2973525937279847e-23,0.0,1.7173298000442656e-34,1.3063299288768635e-08,1.4199199785198245e-25,4.9435632161185346e-27,9.571371289434243e-39,5.650893999680046e-13,2.7553512447036148e-18,2.8520431412837825e-62,8.117441573664478e-14,6.469021761373647e-42,8.554384388752747e-24,2.8155508252113205e-44,1.6686245709905142e-08,2.4582233263248232e-40,0.00048407662879506615,0.001340191574507371,0.0009772761972060518,0.0010937968125192888,0.000604941384285807,0.0004506046092866842,0.0004861611609186362,5.1199743173638355e-08,1.459167832560945e-12,2.024289980340721e-05,0.00016742464132605783
2.3450799805361413e-11,0.07659248437779444,0.0,19.012262272858404,0.030906892978638176,0.3175531031290804,0.34938516392161717,0.2059522055631494,0.09153406460425575,0.0,3.866467738335195e-26,1.7229092459864846e-08,1.3226359232327809e-23,0.0,1.7748777471495758e-34,1.3288667744828e-08,1.4513918557349947e-25,4.9982757588850876e-27,9.730807383249717e-39,5.713493853116631e-13,2.770549713590325e-18,2.931677744875927e-62,8.188096246838629e-14,6.576780146693019e-42,8.743987043655302e-24,2.9098883865759156e-44,1.6775910318608173e-08,2.512991821017406e-40,0.000484079917078164,0.0013471190703001328,0.0009830451227132073,0.0010996109888299307,0.000606925157146758,0.00045308945934771156,0.0004889881322064118,5.147255429482046e-08,1.4749801162759885e-12,2.0471543293312625e-05,0.00016821728454625282
2.3579743835879213e-11,0.07659248437779444,0.0,19.01223545490438,0.03090610165385794,0.3175431224132586,0.34937935214933075,0.20594774755140444,0.09153406123355125,0.0,3.930547520770885e-26,1.732367878823899e-08,1.3482787876984695e-23,0.0,1.8340214336297029e-34,1.351669453356178e-08,1.4833819137698592e-25,5.053288396280541e-27,9.892002333536108e-39,5.776437958766884e-13,2.7857478531052454e-18,3.013080502772302e-62,8.259029023241058e-14,6.685727293683287e-42,8.93671144258744e-24,3.006841406304238e-44,1.686554698040015e-08,2.568669946846667e-40,0.00048408302010384796,0.0013540415077578159,0.0009888179710611045,0.0011054226665300772,0.0006088983796993396,0.00045557424853378257,0.0004918164413939685,5.1745182761348804e-08,1.490875628091526e-12,2.0701512453948735e-05,0.00016900860932648673
2.3708687866397012e-11,0.07659248437779444,0.0,19.012208649968315,0.030905311645326335,0.31753314409069266,0.3493735428745818,0.20594330009496645,0.09153405803965221,0.0,3.9953308758808854e-26,1.7418263543562233e-08,1.374284464984747e-23,0.0,1.8947959713335463e-34,1.3747397028661692e-08,1.5158957521596693e-25,5.108601112638716e-27,1.0054965750403627e-38,5.839726308206171e-13,2.8009456640293668e-18,3.096280671080677e-62,8.330239815521863e-14,6.795869697546365e-42,9.132591318572062e-24,3.1064674218207566e-44,1.6955155704255093e-08,2.6252677080211584e-40,0.0004840859465342981,0.0013609588907884365,0.0009945947405689398,0.0011112318466942872,0.0006108611076885522,0.00045805897697622975,0.000494646085458886,5.201762739869934e-08,1.5068543367702791e-12,2.0932807908414043e-05,0.0001697986178580901
2.3837631896914812e-11,0.07659248437779444,0.0,19.012181857983304,0.030904522950855676,0.31752316815987514,0.3493677360962962,0.2059388631382543,0.09153405501430192,0.0,4.060821633305307e-26,1.7512846726510578e-08,1.4006562467874374e-23,0.0,1.957237045386558e-34,1.3980792634194053e-08,1.5489389993026597e-25,5.1642138923120126e-27,1.021970724342733e-38,5.90335889302799e-13,2.8161431471395707e-18,3.181307826205405e-62,8.401728536331732e-14,6.90721385312246e-42,9.331660578493112e-24,3.208824909715153e-44,1.7044736499144012e-08,2.6827951632201525e-40,0.0004840887046273173,0.0013678712232976307,0.0010003754295547713,0.0011170385303966373,0.0006128133965648589,0.000460543644805694,0.0004974770613811938,5.2289887032774134e-08,1.5229162110876236e-12,2.1165430278389502e-05,0.00017058731232874868
2.396657592743261e-11,0.07659248437779444,0.0,19.012155078883083,0.030903735568261915,0.31751319461930005,0.3493619318134005,0.20593443662598063,0.09153405214962933,0.0,4.1270236224977224e-26,1.7607428337759722e-08,1.4273974386321212e-23,0.0,2.0213809203162697e-34,1.4216898784601249e-08,1.5825173124408274e-25,5.220126719671395e-27,1.0386236421648623e-38,5.967335704843904e-13,2.831340303208643e-18,3.2681918665785483e-62,8.473495098321855e-14,7.019766254891077e-42,9.533953302979588e-24,3.313973295773672e-44,1.7134289374034906e-08,2.7412624255902795e-40,0.00048409130225520494,0.0013747785091886573,0.0010061600363355236,0.001122842718710722,0.0006147553014857443,0.0004630282521521286,0.0005003093661433687,5.256196048991485e-08,1.5390612198315855e-12,2.139938018413972e-05,0.0001713746949225093
2.409551995795041e-11,0.07659248437779444,0.0,19.01212831260209,0.030902949495364637,0.31750322346746274,0.3493561300248215,0.20593002050314996,0.09153404943813073,0.0,4.193940672725281e-26,1.7702008377985096e-08,1.454511359867765e-23,0.0,2.0872644462086587e-34,1.4455732944703181e-08,1.6166363776407228e-25,5.276339579106376e-27,1.055456289357676e-38,6.031656735283425e-13,2.846537133005305e-18,3.3569630143908295e-62,8.545539414143869e-14,7.133533396972051e-42,9.739503746289666e-24,3.42197296506095e-44,1.722381433789275e-08,2.8006796627421695e-40,0.0004840937469227517,0.001381680752362399,0.0010119485592269947,0.0011286444127096538,0.0006166868773172599,0.0004655127991448031,0.000503142996730334,5.283384659691593e-08,1.555289331802833e-12,2.1634658244514068e-05,0.0001721607678197864
2.422446398846821e-11,0.07659248437779444,0.0,19.012101559075415,0.030902164729987053,0.3174932547028599,0.3493503307294867,0.20592561471505771,0.09153404687265293,0.0,4.261576613068816e-26,1.7796586847861816e-08,1.482001343660355e-23,0.0,2.154925064895329e-34,1.4697312609698656e-08,1.651301909774257e-25,5.332852455025e-27,1.0724696267190325e-38,6.096321975993929e-13,2.861733637294228e-18,3.4476518173224126e-62,8.617861396449768e-14,7.248521773126528e-42,9.948346336194867e-24,3.5328852720522825e-44,1.7313311399679525e-08,2.8610570967470985e-40,0.00048409604578439293,0.0013885779567173629,0.0010177409965438577,0.001134443613466064,0.0006186081786355673,0.0004679972859123068,0.0005059779501294588,5.3105544181038e-08,1.5716005158146702e-12,2.187126507694784e-05,0.0001729455331973678
2.435340801898601e-11,0.07659248437779444,0.0,19.012074818238737,0.030901381269956004,0.31748328832398953,0.3493445339263237,0.20592121920728806,0.09153404444637663,0.0,4.3299352724229555e-26,1.7891163748064725e-08,1.5098707369865248e-23,0.0,2.2244008161714767e-34,1.4941655305166755e-08,1.686519652499519e-25,5.389665331853828e-27,1.0896646149938717e-38,6.16133141864056e-13,2.8769298168360574e-18,3.5402891502735187e-62,8.690460957891845e-14,7.364737876757971e-42,1.0160515673864345e-23,3.646772550816289e-44,1.7402780568354197e-08,2.9224050041336467e-40,0.00048409820566056207,0.0013954701261496842,0.001023537346599667,0.001140240322052102,0.0006205192597284658,0.00047048171258255223,0.0005088142233305549,5.337705207002101e-08,1.5879947406930312e-12,2.2109201297463393e-05,0.00017372899322842087
2.448235204950381e-11,0.07659248437779444,0.0,19.01204809002839,0.030900599113101928,0.31747332432935105,0.3493387396142611,0.20591683392571283,0.0915340421528009,0.0,4.3990204794962363e-26,1.7985739079268367e-08,1.53812290062719e-23,0.0,2.295730344044611e-34,1.518877858706812e-08,1.7222953782416084e-25,5.4467781940379145e-27,1.1070422148743605e-38,6.226685054906139e-13,2.892125672387434e-18,3.6349062170948638e-62,8.763338011122624e-14,7.482188200913174e-42,1.0376046533749213e-23,3.7636981252479215e-44,1.749222185287272e-08,2.9847337158843745e-40,0.0004841002330532799,0.0014023572645531267,0.001029337607706863,0.0011460345395394383,0.0006224201745969205,0.0004729660792827799,0.0005116518133258768,5.36483690920975e-08,1.6044719752764714e-12,2.2348467520671313e-05,0.0001745111500824984
2.461129608002161e-11,0.07659248437779444,0.0,19.012021374381277,0.030899818257258883,0.31746336271744524,0.3493329477922275,0.2059124588164898,0.09153403998572854,0.0,4.4688360628112127e-26,1.8080312842146997e-08,1.5667612091611777e-23,0.0,2.3689529030140134e-34,1.543870004174624e-08,1.7586348881734768e-25,5.504191026040793e-27,1.1246033870000392e-38,6.292382876491062e-13,2.9073212047010133e-18,3.731534552317937e-62,8.836492468794771e-14,7.600879238283202e-42,1.0594973863466969e-23,3.8837263193517924e-44,1.7581635262188055e-08,3.0480536174324898e-40,0.0004841021341610185,0.0014092393758190827,0.0010351417781767761,0.0011518262669992614,0.0006243109769565748,0.0004754503861395599,0.0005144907171101199,5.391949407600569e-08,1.6210321884161654e-12,2.2589064359771534e-05,0.0001752920059255449
