Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35)
1.0361132340017052e-09,0.045450764422602166,0.0,0.011117883897966706,0.031075110263184432,0.31934574901617124,0.3504462707565218,0.20698008287530859,0.09201674612471683,0.0,8.274865647294669e-33,7.596549235673755e-14,1.127185205014429e-36,0.0,7.315877234707834e-50,1.2811794359657528e-08,6.054597844683617e-39,4.941971881098228e-41,5.125946853570379e-62,3.694677813302642e-21,5.238320725902677e-31,3.5816902651622652e-99,2.798377280534304e-23,4.294057396810081e-68,1.1002720808052267e-35,1.04736892292907e-66,7.565927911949574e-14,4.255862750403329e-62,1.5947531078714165e-06,4.847370377290588e-05,3.1150596192634925e-05,3.852138294206672e-05,1.690616850306319e-05,1.4774299222802219e-05,1.0398802497000854e-09,3.35511911178746e-07,2.381078024560214e-16,9.27679111410947e-08,2.565773654290433e-07,2.0297095240089665e-07,4.008245235906592e-24,1.5231128408913658e-05,2.656687395428626e-15,5.317098250471627e-12,1.173981125433641e-19,2.674661124475226e-12
1.0389470949562471e-09,0.045450764422602166,0.0,0.011117459942714158,0.031075110263184432,0.3193455760222373,0.3504461663999411,0.20698002169199534,0.09201674726154983,0.0,8.369113641755939e-33,7.617325325653703e-14,1.1396142336374923e-36,0.0,7.436560230344041e-50,1.2917016145645154e-08,6.120923949089799e-39,4.96904237615765e-41,5.168120169257208e-62,3.7148158696176536e-21,5.252647021334566e-31,3.6309385526723618e-99,2.8140524770103345e-23,4.329386404751595e-68,1.1123246917284966e-35,1.0646463197665026e-66,7.586536685067886e-14,4.3025201139203275e-62,1.5946959710431843e-06,4.860505571028314e-05,3.12352638604809e-05,3.862573952251654e-05,1.6926297210143107e-05,1.4812271705700673e-05,1.0419926344036165e-09,3.3729084916719253e-07,2.394102043980898e-16,9.344124465842132e-08,2.5779460753714834e-07,2.0377973392002858e-07,4.0192308919444394e-24,1.5272182931916104e-05,2.6832339212998863e-15,5.3858019284355285e-12,1.1666879710682859e-19,2.6890976341276123e-12
1.041780955910789e-09,0.045450764422602166,0.0,0.011117036094499438,0.031075110263184432,0.3193454030382691,0.3504460620486538,0.20697996059435558,0.09201674840337869,0.0,8.464112712649538e-33,7.638101409447063e-14,1.1521468464969968e-36,0.0,7.558896606388537e-50,1.302280987141032e-08,6.187792507797034e-39,4.99618681927497e-41,5.210524164132945e-62,3.735008131629797e-21,5.266973312534559e-31,3.680727080996656e-99,2.829776094668766e-23,4.3649086549096436e-68,1.1244758691788393e-35,1.082160419667506e-66,7.607144998359225e-14,4.349559558924868e-62,1.5946388550593048e-06,4.873640156379743e-05,3.1319925445211705e-05,3.8730090809676914e-05,1.6946343386556233e-05,1.4850230947692292e-05,1.0441032348204259e-09,3.390741731918959e-07,2.4071614837076434e-16,9.411733461619846e-08,2.5901406628501215e-07,2.0458847362831154e-07,4.0302167433153174e-24,1.5313234311375946e-05,2.7099856983937057e-15,5.455189381267827e-12,1.1000389905769935e-19,2.7035717326136512e-12
1.044614816865331e-09,0.045450764422602166,0.0,0.01111661235303073,0.031075110263184432,0.3193452300642653,0.3504459577026586,0.2069798995820628,0.09201674955021259,0.0,8.55986579696664e-33,7.658877487054145e-14,1.1647836381927672e-36,0.0,7.682904414397798e-50,1.3129177045659235e-08,6.255206457087329e-39,5.023405210610318e-41,5.253159467293468e-62,3.755254595188996e-21,5.281299599508578e-31,3.7310602826116694e-99,2.8455481974315613e-23,4.4006246742836404e-68,1.1367261466174966e-35,1.0999138069422373e-66,7.627752851841772e-14,4.396983158952934e-62,1.5945817598593538e-06,4.886774133780222e-05,3.140458092049521e-05,3.8834436804623804e-05,1.696630735791013e-05,1.4888176949111871e-05,1.0462120499723102e-09,3.4086188077203785e-07,2.4202563429120217e-16,9.479618181527468e-08,2.6023573980145125e-07,2.05397161318701e-07,4.041202790651306e-24,1.535428254821595e-05,2.7369771834752418e-15,5.525265281465932e-12,1.1870282875750899e-19,2.7180833876734494e-12
1.047448677819873e-09,0.045450764422602166,0.0,0.01111618871801853,0.031075110263184432,0.31934505710022504,0.35044585336195455,0.2069798386547917,0.09201675070206077,0.0,8.656375821614941e-33,7.679653558475269e-14,1.1775252053641345e-36,0.0,7.808601853014266e-50,1.3236119176583056e-08,6.323168741025873e-39,5.050697550324988e-41,5.296026707834194e-62,3.775555256146392e-21,5.295625882262517e-31,3.781942614171102e-99,2.8613688495715513e-23,4.436534989872608e-68,1.1490760589191375e-35,1.1179090869580488e-66,7.648360245533709e-14,4.44479299308044e-62,1.5945246853830192e-06,4.899907503664525e-05,3.1489230259968986e-05,3.893877750843041e-05,1.698618944852873e-05,1.4926109710294657e-05,1.0483190787421689e-09,3.4265396942748473e-07,2.433386620765642e-16,9.54777870304289e-08,2.6145962624102373e-07,2.0620578680325358e-07,4.052189034585322e-24,1.5395327643356542e-05,2.7641038966762038e-15,5.5960344570796245e-12,1.3789490355739258e-19,2.732632593257279e-12
1.0502825387744148e-09,0.045450764422602166,0.0,0.011115765189172644,0.031075110263184432,0.319344884146147,0.35044574902654063,0.2069797778122183,0.09201675185893234,0.0,8.753645703286501e-33,7.700429623710741e-14,1.1903721466945759e-36,0.0,7.936007268756754e-50,1.334363777185635e-08,6.39168231145992e-39,5.078063838581448e-41,5.3391265148500785e-62,3.795910110354335e-21,5.309952160802249e-31,3.83337855657158e-99,2.8772381157133695e-23,4.472640128675184e-68,1.1615261423716532e-35,1.1361488862526472e-66,7.668967179453206e-14,4.492991145922695e-62,1.5944676315700762e-06,4.913040266466856e-05,3.1573873437357065e-05,3.904311292216726e-05,1.7005989981457472e-05,1.4964029231576369e-05,1.0504243199890248e-09,3.444504366787863e-07,2.4465523164401456e-16,9.616215101046296e-08,2.626857237839366e-07,2.0701433991309402e-07,4.06317547575112e-24,1.543636959771585e-05,2.791402175275967e-15,5.667501612111332e-12,1.1904653211559192e-19,2.747219386969449e-12
1.0531163997289568e-09,0.045450764422602166,0.0,0.01111534176620172,0.031075110263184432,0.31934471120203006,0.3504456446964157,0.20697971705402,0.09201675302083645,0.0,8.851678348325612e-33,7.721205682760882e-14,1.2033250629164139e-36,0.0,8.065139156816002e-50,1.3451734338635176e-08,6.460750128017674e-39,5.105504075543342e-41,5.382459517435614e-62,3.816319153666394e-21,5.3242784351336285e-31,3.885372615018399e-99,2.89315606083444e-23,4.508940617689619e-68,1.1740769346759502e-35,1.154635852647986e-66,7.689573653618436e-14,4.541579707633824e-62,1.5944105983603046e-06,4.9261724226208445e-05,3.165851042649276e-05,3.9147443046902045e-05,1.7025709278468255e-05,1.5001935513293152e-05,1.0525277724622496e-09,3.462512800471755e-07,2.459753429107213e-16,9.684927447829442e-08,2.6391403063595244e-07,2.0782281049847515e-07,4.074162114783295e-24,1.5477408412209682e-05,2.8190048795106406e-15,5.739671370686639e-12,8.491858395726653e-20,2.761843735155091e-12
1.0559502606834987e-09,0.045450764422602166,0.0,0.011114918448819474,0.031075110263184432,0.31934453826787307,0.3504455403715787,0.20697965637987525,0.09201675418778224,0.0,8.950476652597295e-33,7.741981735625999e-14,1.2163845568155117e-36,0.0,8.196016161849638e-50,1.3560410383554704e-08,6.530375158107157e-39,5.13301826137549e-41,5.426026344684843e-62,3.83678238193734e-21,5.338604705262481e-31,3.937929319091272e-99,2.909122750265899e-23,4.545436983913773e-68,1.1867289749457437e-35,1.1733726553640752e-66,7.710179668047563e-14,4.59056077390621e-62,1.5943535856934856e-06,4.9393039725595487e-05,3.1743141201070765e-05,3.925176788369974e-05,1.7045347660064518e-05,1.503982855578163e-05,1.0546294349009558e-09,3.4805649705456815e-07,2.4729899579385595e-16,9.753915813104968e-08,2.651445450282965e-07,2.0863118842886282e-07,4.085148952317297e-24,1.5518444087751503e-05,2.8466572358489328e-15,5.812548761022607e-12,1.2827403787803428e-19,2.776505534240473e-12
1.0587841216380406e-09,0.045450764422602166,0.0,0.011114495236742891,0.031075110263184432,0.31934436534367505,0.3504454360520286,0.20697959578946404,0.09201675535977877,0.0,9.05004350135644e-33,7.762757782306412e-14,1.2295512332360248e-36,0.0,8.328657078782076e-50,1.3669667412728482e-08,6.600560376915116e-39,5.160606396243885e-41,5.469827625691336e-62,3.857299791023149e-21,5.352930971194615e-31,3.991053222810075e-99,2.925138249693397e-23,4.582129754345123e-68,1.1994828037073515e-35,1.1923619851334968e-66,7.730785222758762e-14,4.639936445969961e-62,1.5942965935095792e-06,4.952434916715462e-05,3.182776573471936e-05,3.9356087433622626e-05,1.706490544548625e-05,1.5077708359378939e-05,1.056729305977073e-09,3.498660852235616e-07,2.486261902105934e-16,9.823180264015533e-08,2.663772652175639e-07,2.0943946359317708e-07,4.096135988989426e-24,1.5559476625252525e-05,2.874449612392318e-15,5.8861384830813136e-12,1.37011608202666e-19,2.7912048851902836e-12
1.0613345964971282e-09,0.045450764422602166,0.0,0.011114114435675218,0.031075110263184432,0.3193442097204107,0.35044534216895284,0.20697954132942242,0.09201675641890157,0.0,9.140313146786774e-33,7.781456219031116e-14,1.2414933846364174e-36,0.0,8.449557704423742e-50,1.3768496724903006e-08,6.664208500455906e-39,5.185498944189586e-41,5.509449756505117e-62,3.8758117803730186e-21,5.365824606950124e-31,4.039353475498414e-99,2.9395939863003587e-23,4.615321608893595e-68,1.2110487266364673e-35,1.2096705338733663e-66,7.749329828955016e-14,4.684713679907681e-62,1.5942453180075153e-06,4.9642522488685025e-05,3.19039224573102e-05,3.944997050915107e-05,1.708243880547424e-05,1.5111788863643643e-05,1.0586176570743064e-09,3.514984498718002e-07,2.4982369312843575e-16,9.885754376482755e-08,2.674885979237209e-07,2.1016681503495157e-07,4.1060244927840365e-24,1.5596403226729876e-05,2.899759133287331e-15,5.952982072491315e-12,1.2440102970687104e-19,2.8044663895844543e-12
1.0638850713562159e-09,0.045450764422602166,0.0,0.01111373371946622,0.031075110263184432,0.3193440541052115,0.35044524829015794,0.20697948693671503,0.09201675748212947,0.0,9.231209729745642e-33,7.800154650746691e-14,1.2535232893147863e-36,0.0,8.571916359789473e-50,1.3867798951068312e-08,6.728314972926672e-39,5.210451391112751e-41,5.549262763036284e-62,3.8943676498079406e-21,5.3787182393151775e-31,4.0881202229508266e-99,2.95408936088363e-23,4.64867336189816e-68,1.2226979332475415e-35,1.2271878186231625e-66,7.767874062807697e-14,4.729813790614583e-62,1.5941940590045397e-06,4.976069091001839e-05,3.198007408446654e-05,3.954384930393983e-05,1.7099907371082178e-05,1.5145858644926519e-05,1.0605045548250349e-09,3.531343513497247e-07,2.5102406456103676e-16,9.94855221597147e-08,2.686017146983089e-07,2.1089406771844034e-07,4.115913158861703e-24,1.563332728779153e-05,2.925183404111546e-15,6.02041005816825e-12,1.252983916632752e-19,2.817758248866171e-12
1.0664355462153035e-09,0.045450764422602166,0.0,0.011113353087909719,0.031075110263184432,0.31934389849807643,0.35044515441564295,0.206979432611111,0.092016758549469,0.0,9.322735331021957e-33,7.818853077453363e-14,1.2656413924979764e-36,0.0,8.695747061775363e-50,1.3967575188088771e-08,6.792881979395535e-39,5.235463737136851e-41,5.5892671038931044e-62,3.912967396309413e-21,5.391611868293963e-31,4.137356836087719e-99,2.968624422068475e-23,4.682185397539171e-68,1.2344308205183337e-35,1.2449158460798545e-66,7.786417924330044e-14,4.775238321390613e-62,1.5941428164569751e-06,4.987885443429584e-05,3.2056220597065265e-05,3.9637723818757705e-05,1.711731137243074e-05,1.5179917703474398e-05,1.062389998141397e-09,3.5477378785272365e-07,2.522273044480247e-16,1.0011573826126172e-07,2.6971661432272565e-07,2.1162121431321486e-07,4.125801987688081e-24,1.5670248809097034e-05,2.9507329487494894e-15,6.088425956093719e-12,1.2617942864686778e-19,2.8310804716523782e-12
1.068986021074391e-09,0.045450764422602166,0.0,0.011112972540801656,0.031075110263184432,0.3193437428990048,0.35044506054540714,0.20697937835238042,0.09201675962092683,0.0,9.414892024119831e-33,7.837551499151362e-14,1.2778481407752404e-36,0.0,8.821063927870747e-50,1.4067826532481698e-08,6.85791171003145e-39,5.260535982386141e-41,5.6294632376835485e-62,3.931611016859718e-21,5.404505493890655e-31,4.187066702028596e-99,2.983199218715089e-23,4.715858099996737e-68,1.2462477863528962e-35,1.2628566373415966e-66,7.804961413535289e-14,4.820988819167616e-62,1.5940915903211967e-06,4.999701306465478e-05,3.213236197592374e-05,3.9731594054371724e-05,1.7134651038824006e-05,1.5213966039534476e-05,1.0642739858608584e-09,3.564167575766317e-07,2.534334127290298e-16,1.0074819248928284e-07,2.708332955947819e-07,2.1234824750185666e-07,4.1356909797293966e-24,1.5707167791304458e-05,2.9764567429696196e-15,6.157033254710647e-12,1.2706228765594932e-19,2.8444330550288263e-12
1.0715364959334787e-09,0.045450764422602166,0.0,0.011112592077937957,0.031075110263184432,0.31934358730799584,0.35044496667944974,0.20697932416029408,0.09201676069650946,0.0,9.507681875182785e-33,7.856249915840916e-14,1.2901439821011151e-36,0.0,8.947881176636096e-50,1.4168554080416212e-08,6.923406360103538e-39,5.285668126985666e-41,5.6698516230152855e-62,3.950298508441915e-21,5.417399116109411e-31,4.237253224130901e-99,2.997813799919117e-23,4.74969185345072e-68,1.2581492295814558e-35,1.2810122279761405e-66,7.823504530436665e-14,4.8670668345090105e-62,1.5940403805536955e-06,5.011516680422899e-05,3.220849820196299e-05,3.9825460011547204e-05,1.7151926598752332e-05,1.5248003653354309e-05,1.0661565167330237e-09,3.5806325871772863e-07,2.5464238934368483e-16,1.0138288524701622e-07,2.7195175732864817e-07,2.1307515997998172e-07,4.145580135452451e-24,1.57440842350704e-05,3.002333416749316e-15,6.226235523614413e-12,1.2798410936355853e-19,2.8578159883528205e-12
1.0740869707925663e-09,0.045450764422602166,0.0,0.011112211699114796,0.031075110263184432,0.3193434317250486,0.3504448728177701,0.20697927003462369,0.09201676177622348,0.0,9.601106942918176e-33,7.87494832752225e-14,1.302529365798306e-36,0.0,9.076213128181683e-50,1.426975892771227e-08,6.989368129980425e-39,5.310860171061243e-41,5.710432718495682e-62,3.969029868039848e-21,5.4302927349543745e-31,4.287919822028815e-99,3.0124682150122324e-23,4.783687042080718e-68,1.2701355499602882e-35,1.2993846680893687e-66,7.84204727504741e-14,4.913473921609467e-62,1.5939891871110326e-06,5.023331565614852e-05,3.22846292561394e-05,3.9919321691047724e-05,1.7169138279895273e-05,1.5282030545181846e-05,1.0680375894751539e-09,3.597132894727402e-07,2.5585423423162496e-16,1.0201981692117846e-07,2.730719983547985e-07,2.1380194445625438e-07,4.1554694553246225e-24,1.5780998141050015e-05,3.0283605568946247e-15,6.2960363242858465e-12,1.2887609948964933e-19,2.8712292606473227e-12
1.076637445651654e-09,0.045450764422602166,0.0,0.011111831404129217,0.031075110263184432,0.31934327615016245,0.3504447789603673,0.20697921597514177,0.0920167628600754,0.0,9.695169278521852e-33,7.893646734195597e-14,1.3150047425605842e-36,0.0,9.206074204647088e-50,1.4371442169839678e-08,7.055799225129595e-39,5.336112114739482e-41,5.751206982731814e-62,3.987805092638136e-21,5.443186350429679e-31,4.339069931672103e-99,3.0271625135627016e-23,4.8178440500660884e-68,1.2822071481716017e-35,1.3179760223939372e-66,7.86058964738075e-14,4.960211638294564e-62,1.593938009949784e-06,5.0351459623539816e-05,3.236075511939303e-05,4.001317909363512e-05,1.7186286309124427e-05,1.5316046715265395e-05,1.0699172027887736e-09,3.613668480388372e-07,2.570689473324876e-16,1.026589878820192e-07,2.741940175199566e-07,2.1452859365244765e-07,4.1653589398138655e-24,1.581790950989699e-05,3.054546972382499e-15,6.366439217814471e-12,1.297863836511415e-19,2.8846728637261245e-12
1.0791879205107415e-09,0.045450764422602166,0.0,0.011111451192779391,0.031075110263184432,0.31934312058333647,0.35044468510724064,0.2069791619816215,0.09201676394807176,0.0,9.789870925603045e-33,7.912345135861182e-14,1.3275705644556944e-36,0.0,9.337478930681781e-50,1.4473604901917e-08,7.122701856116722e-39,5.361423958147783e-41,5.792174874330455e-62,4.006624179222172e-21,5.456079962539438e-31,4.3907070053649165e-99,3.041896745375929e-23,4.852163261585933e-68,1.2943644258234106e-35,1.336788370278079e-66,7.879131647449914e-14,5.0072815460204694e-62,1.5938868490265443e-06,5.046959870952558e-05,3.24368757726497e-05,4.010703222006951e-05,1.720337091250631e-05,1.5350052163853634e-05,1.0717953553282646e-09,3.630239326136351e-07,2.582865285859125e-16,1.0330039848337581e-07,2.753178136870405e-07,2.1525510030353131e-07,4.175248589388725e-24,1.5854818342263536e-05,3.0808900518274648e-15,6.437447787526298e-12,1.3069883172501147e-19,2.8981467909923617e-12
1.0817383953698292e-09,0.045450764422602166,0.0,0.011111071064864355,0.031075110263184432,0.31934296502457005,0.35044459125838945,0.20697910805383699,0.09201676504021906,0.0,9.885213920109632e-33,7.931043532519235e-14,1.3402272849282804e-36,0.0,9.470441933927019e-50,1.4576248218710394e-08,7.190078238605018e-39,5.38679570141433e-41,5.833336851898082e-62,4.025487124778129e-21,5.468973571287754e-31,4.442834511804624e-99,3.056670960494975e-23,4.886645060819105e-68,1.3066077854494165e-35,1.3558238058745932e-66,7.897673275268132e-14,5.054685209873617e-62,1.593835704297962e-06,5.0587732917224885e-05,3.251299119684797e-05,4.020088107110929e-05,1.72203923153052e-05,1.5384046891195662e-05,1.0736720456902179e-09,3.64684541395194e-07,2.595069779315418e-16,1.0394404906272755e-07,2.764433857351089e-07,2.1598145715773818e-07,4.185138404518321e-24,1.5891724638800436e-05,3.1073891704226917e-15,6.509065625577503e-12,1.3161517009410644e-19,2.911651035063708e-12
1.0842888702289168e-09,0.045450764422602166,0.0,0.01111069102018381,0.031075110263184432,0.3193428094738622,0.35044449741381284,0.20697905419156318,0.09201676613652385,0.0,9.981200290253656e-33,7.949741924169984e-14,1.3529753588028277e-36,0.0,9.604977945498851e-50,1.4679373214632549e-08,7.257930593354564e-39,5.412227344668101e-41,5.874693374040875e-62,4.0443939262929465e-21,5.4818671766787155e-31,4.495455936120634e-99,3.0714852092010913e-23,4.921289831944202e-68,1.318937630508887e-35,1.3750844381299976e-66,7.916214530848627e-14,5.102424198570368e-62,1.5937845757207477e-06,5.07058622497532e-05,3.2589101372950564e-05,4.029472564751112e-05,1.723735074198604e-05,1.5418030897540938e-05,1.0755472724316797e-09,3.6634867258201783e-07,2.607302953090201e-16,1.0458993994125029e-07,2.7757073255930467e-07,2.1670765697660687e-07,4.195028385672368e-24,1.5928628400157014e-05,3.134046281719471e-15,6.581296332347407e-12,1.3253601745394722e-19,2.925185587473514e-12
