Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35)
3.503362619401886e-12,0.10125681075141572,0.0,2.5140846419707152,0.031075110263184432,0.31937792272009136,0.3504656963183723,0.20699097799916735,0.09198586511650247,0.0,1.1471919632858937e-22,4.420487406554493e-07,9.630986028579308e-20,0.0,4.269795548303712e-33,1.8523091374310315e-11,3.934068009551443e-24,9.820399739718435e-23,4.8907572785623403e-32,1.177157560938919e-12,2.944888638591478e-14,3.2557509137205435e-51,1.6836811234239115e-10,7.101615617832013e-34,7.275968553602804e-23,1.106264676684186e-40,4.4184295544562093e-07,7.067394771396086e-36,3.2323947064677416e-05,2.228421455046222e-05,1.7685945379901598e-05,1.865377242626681e-05,1.343598302546116e-05,8.94689457982422e-06,2.0268146411241994e-07,2.587356175309639e-07,1.7515359260644534e-10,9.977050425813041e-09,2.5915931232734953e-07,1.0147964748566635e-07,1.400793084703927e-15,7.777855020189212e-06,1.3361674546117564e-12,2.8340459164677494e-08
3.5313572840837562e-12,0.10125681075141572,0.0,2.514083855950983,0.031075110263184432,0.3193776754525688,0.3504655513711687,0.20699082821834333,0.09198577962388499,0.0,1.1753910848773862e-22,4.455809677208839e-07,9.863714255601149e-20,0.0,4.478567749001385e-33,1.899675399451825e-11,4.0611492830214655e-24,9.977962426526331e-23,5.008936759487366e-32,1.1960217912602088e-12,2.968419484405738e-14,3.387923828749153e-51,1.697136383586368e-10,7.273217888511547e-34,7.511188910864108e-23,1.1603554684314068e-40,4.453719024830379e-07,7.295894810715943e-36,3.240938922732502e-05,2.244403287361269e-05,1.7843031522171756e-05,1.8795187402890676e-05,1.3523391977678705e-05,9.025554113835151e-06,2.054596388716445e-07,2.6300216316854433e-07,1.7660777470023356e-10,1.022182494943955e-08,2.6343620344221173e-07,1.0373105095634107e-07,1.4477204006982392e-15,7.839772695421742e-06,1.3468262274218003e-12,2.8794625989906796e-08
3.5593519487656265e-12,0.10125681075141572,0.0,2.5140830714183706,0.031075110263184432,0.31937742828110804,0.35046540654093794,0.20699067871314514,0.09198569542141903,0.0,1.20406587880743e-22,4.4911319332604195e-07,1.0100161905500663e-19,0.0,4.695776912906771e-33,1.9478836480075798e-11,4.19128353447938e-24,1.0136778968536853e-22,5.129004803113204e-32,1.2150355954476613e-12,2.991950313207231e-14,3.524354897545147e-51,1.7105916961298422e-10,7.447562441491828e-34,7.752064603419077e-23,1.2166321839543222e-40,4.4890082240915124e-07,7.529889479048546e-36,3.2493541278671816e-05,2.260358225281913e-05,1.800036514718089e-05,1.893648540801785e-05,1.3610525388307075e-05,9.104309558517369e-06,2.0825125164093928e-07,2.6730509891698345e-07,1.7806282159462566e-10,1.0470621348830288e-08,2.677496530763114e-07,1.0601318325262136e-07,1.4958428371592763e-15,7.901686685282156e-06,1.3574849094654037e-12,2.9252393830611902e-08
3.5873466134474967e-12,0.10125681075141572,0.0,2.5140822883522986,0.031075110263184432,0.3193771812055484,0.3504652618275833,0.20699052948270405,0.09198561248962749,0.0,1.2332212051869188e-22,4.5264541747210204e-07,1.0340358471448385e-19,0.0,4.921693560948761e-33,1.996942642913101e-11,4.324519223693556e-24,1.0296849363931879e-22,5.250976378808035e-32,1.2341989645987448e-12,3.015481125027241e-14,3.665146186486497e-51,1.7240470617955016e-10,7.624671012973058e-34,7.998685467896299e-23,1.2751649118013594e-40,4.5242971523046523e-07,7.769466086934062e-36,3.257642269639832e-05,2.276286314429077e-05,1.815794616975418e-05,1.9077666538451718e-05,1.369738412576877e-05,9.183160524855039e-06,2.1105621824520776e-07,2.716444537583533e-07,1.7951873328206867e-10,1.0723473829538524e-08,2.7209969160654277e-07,1.0832619230528373e-07,1.5451815525374467e-15,7.963596990141654e-06,1.3681435059342015e-12,2.971376247046934e-08
3.615341278129367e-12,0.10125681075141572,0.0,2.514081506732483,0.031075110263184432,0.31937693422572955,0.3504651172310082,0.20699038052615445,0.09198553080932743,0.0,1.2628619619821506e-22,4.5617764016024155e-07,1.058433344687438e-19,0.0,5.15659466478296e-33,2.0468611785738e-11,4.4609051904739146e-24,1.0458173610903941e-22,5.374866455910158e-32,1.2535118898118237e-12,3.03901191989695e-14,3.8104013799914855e-51,1.7375024813242296e-10,7.804565339111568e-34,8.251142045994322e-23,1.3360254118062357e-40,4.559585809534506e-07,8.014712630776789e-36,3.265805266412245e-05,2.2921876003477374e-05,1.8315774504092926e-05,1.9218730890914382e-05,1.3783969055748462e-05,9.26210662469402e-06,2.1387445525228771e-07,2.7602025647059476e-07,1.8097550975501127e-10,1.0980416624791564e-08,2.7648634920621213e-07,1.1067022512214524e-07,1.595757924503448e-15,8.025503610370134e-06,1.3788020220381384e-12,3.017873169317991e-08
3.643335942811237e-12,0.10125681075141572,0.0,2.514080726538931,0.031075110263184432,0.31937668734149105,0.3504649727511158,0.20699023184263307,0.09198545036162543,0.0,1.2929930857001347e-22,4.59709861391637e-07,1.083211632547145e-19,0.0,5.4007637484079544e-33,2.0976480840210735e-11,4.60049065463617e-24,1.0620751707655987e-22,5.500690003728059e-32,1.2729743621861533e-12,3.0625426978474505e-14,3.960225793241212e-51,1.750957955456623e-10,7.987267156019939e-34,8.509525584415026e-23,1.3992871414147111e-40,4.5948741958454607e-07,8.265717792789912e-36,3.27384500758393e-05,2.3080621285070515e-05,1.8473850063782254e-05,1.9359678562046673e-05,1.387028104120165e-05,9.341147470740235e-06,2.1670587996513676e-07,2.8043253562803746e-07,1.8243315100590364e-10,1.1241483995299819e-08,2.8090965584554853e-07,1.1304542779621002e-07,1.6475935508096255e-15,8.0874065463362e-06,1.3894604629972249e-12,3.0647301282468636e-08
3.671330607493108e-12,0.10125681075141572,0.0,2.51407994775194,0.031075110263184432,0.3193764405526732,0.3504648283878096,0.2069900834312796,0.09198537112791334,0.0,1.323619552079813e-22,4.632420811674638e-07,1.1083736601198347e-19,0.0,5.654490990571786e-33,2.149312222947515e-11,4.743325215966062e-24,1.0784583652401125e-22,5.62846199154048e-32,1.2925863728218785e-12,3.0860734589097255e-14,4.114726384902022e-51,1.7644134849329915e-10,8.172798199767097e-34,8.773928034796993e-23,1.4650252822160666e-40,4.6301623113015753e-07,8.522570940940295e-36,3.281763354029354e-05,2.3239099443004848e-05,1.8632172761798743e-05,1.950050964840833e-05,1.3956320942363294e-05,9.42028267655803e-06,2.1955041041410325e-07,2.8488131960191894e-07,1.8389165702719774e-10,1.1506710229066331e-08,2.8536964129221556e-07,1.154519455137304e-07,1.7007102501521972e-15,8.14930579840719e-06,1.4001188340392167e-12,3.1119471022084475e-08
3.6993252721749785e-12,0.10125681075141572,0.0,2.5140791703520957,0.031075110263184432,0.31937619385911614,0.3504646841409933,0.20698993529123633,0.09198529308986403,0.0,1.3547463767891802e-22,4.6677429948889664e-07,1.1339223768283e-19,0.0,5.918073327968562e-33,2.2018624937419563e-11,4.88945885418361e-24,1.0949669443362378e-22,5.758197388596492e-32,1.3123479128200308e-12,3.109604203114671e-14,4.2740117698479233e-51,1.7778690704933522e-10,8.361180206378403e-34,9.044442053648882e-23,1.533316766679272e-40,4.665450155966587e-07,8.785362128893253e-36,3.2895621385286056e-05,2.339731093045941e-05,1.879074251051794e-05,1.9641224246478005e-05,1.4042089616756363e-05,9.49951185656853e-06,2.2240796534928152e-07,2.893666365609036e-07,1.8535102781134715e-10,1.177612964119683e-08,2.898663351118207e-07,1.1788992256218305e-07,1.755130063034339e-15,8.211201366949184e-06,1.4107771404118603e-12,3.159524069580038e-08
3.727319936856849e-12,0.10125681075141572,0.0,2.5140783943202596,0.031075110263184432,0.31937594726066065,0.35046454001057026,0.20698978742164834,0.09198521622942697,0.0,1.3863786161282794e-22,4.703065163571091e-07,1.1598607321225728e-19,0.0,6.19181455922509e-33,2.2553078295243452e-11,5.038941928907349e-24,1.1116009078772463e-22,5.889911164115565e-32,1.332258973282522e-12,3.1331349304930776e-14,4.4381922318829255e-51,1.791324712877433e-10,8.552434911835784e-34,9.321161002282832e-23,1.6042403050938332e-40,4.7007377299039163e-07,9.054182095957332e-36,3.297243166191554e-05,2.3555256199858916e-05,1.8949559221721855e-05,1.978182245265339e-05,1.4127587919200435e-05,9.578834626048043e-06,2.2527846423295032e-07,2.938885144715993e-07,1.8681126335080705e-10,1.2049776573710197e-08,2.943997666684241e-07,1.2035950233816122e-07,1.8108752526301254e-15,8.273093252327018e-06,1.4214353873737607e-12,3.207461008741296e-08
3.75531460153872e-12,0.10125681075141572,0.0,2.5140776196375727,0.031075110263184432,0.3193757007571476,0.3504643959964442,0.20698963982166327,0.09198514052882427,0.0,1.418521367738062e-22,4.738387317732736e-07,1.1861916754802436e-19,0.0,6.476025449677464e-33,2.3096571981804594e-11,5.191825179618605e-24,1.1283602556873543e-22,6.023618287287634e-32,1.352319545312147e-12,3.1566656410756466e-14,4.607379736463344e-51,1.8047804128246675e-10,8.746584052077812e-34,9.604178946747858e-23,1.677876412715281e-40,4.736025033176666e-07,9.329122267029132e-36,3.304808214875591e-05,2.3712935702875025e-05,1.910862280660628e-05,1.9922304363251297e-05,1.4212816701820203e-05,9.658250601126398e-06,2.2816182723209376e-07,2.984469810990738e-07,1.8827236363803425e-10,1.2327685395349477e-08,2.989699651250465e-07,1.2286082735518382e-07,1.867968305649321e-15,8.334981454904312e-06,1.4320935801883624e-12,3.255757898074257e-08
3.7833092662205905e-12,0.10125681075141572,0.0,2.5140768462854464,0.031075110263184432,0.319375454348418,0.350464252098519,0.20698949249043164,0.09198506597054638,0.0,1.4511797713150877e-22,4.773709457385619e-07,1.2129181564067841e-19,0.0,6.771023836937488e-33,2.3649196023964568e-11,5.3481597256257484e-24,1.1452449875917026e-22,6.159333727273185e-32,1.3725296200125753e-12,3.180196334892972e-14,4.7816879434200625e-51,1.8182361710741942e-10,8.94364936299981e-34,9.893590657763272e-23,1.7543074371152897e-40,4.771312065847629e-07,9.610274752538086e-36,3.3122590355970766e-05,2.3870349890427626e-05,1.9267933175788104e-05,2.0062670074507716e-05,1.4297776814054012e-05,9.737759398785334e-06,2.3105797521100395e-07,3.030420640073693e-07,1.8973432866548724e-10,1.2609890501393348e-08,3.0357695944417635e-07,1.2539403925142286e-07,1.926431933203021e-15,8.396865975043454e-06,1.4427517241408668e-12,3.3044147159632986e-08
3.811303930902461e-12,0.10125681075141572,0.0,2.5140760742455615,0.031075110263184432,0.3193752080343135,0.35046410831669833,0.20698934542710642,0.0919849925373481,0.0,1.4843590093320526e-22,4.809031582541449e-07,1.2400431244358678e-19,0.0,7.077134737248884e-33,2.421104079693253e-11,5.507997066028454e-24,1.1622551034163312e-22,6.2970724532033e-32,1.3928891884883513e-12,3.2037270119755643e-14,4.961232219680735e-51,1.8316919883648537e-10,9.143652580453961e-34,1.0189491610652103e-22,1.8336175857363986e-40,4.806598827979282e-07,9.897732348391315e-36,3.319597352936572e-05,2.402749921268612e-05,1.9427490239312523e-05,2.0202919682577938e-05,1.4382469102662304e-05,9.81736063685688e-06,2.3396682972396365e-07,3.0767379056001783e-07,1.91197158425626e-10,1.2896426313468031e-08,3.0822077838827493e-07,1.2795927879734908e-07,1.9862890716701344e-15,8.45874681310565e-06,1.4534098245290556e-12,3.353431440795138e-08
3.839298595584332e-12,0.10125681075141572,0.0,2.5140753034998613,0.031075110263184432,0.3193749618146759,0.3504639646508864,0.2069891986308435,0.09198492021224469,0.0,1.5180643077641204e-22,4.844353693211918e-07,1.2675695291296888e-19,0.0,7.394690452633165e-33,2.478219702460756e-11,5.671389079681996e-24,1.1793906029881616e-22,6.436849434179746e-32,1.413398241844891e-12,3.227257672353825e-14,5.146129651991948e-51,1.8451478654351893e-10,9.346615440249404e-34,1.0491977985274527e-22,1.915892953651307e-40,4.841885319633798e-07,1.0191588535918415e-35,3.3268248654379585e-05,2.4184384119070692e-05,1.9587293906660162e-05,2.0343053283536615e-05,1.446689441173609e-05,9.897053934021735e-06,2.368883130080098e-07,3.1234218792055265e-07,1.9266085291091216e-10,1.3187327279359755e-08,3.1290145052028164e-07,1.3055668590329755e-07,2.047562883564702e-15,8.520623969450922e-06,1.4640678866516302e-12,3.402808050958822e-08
3.8672932602662024e-12,0.10125681075141572,0.0,2.5140745340305504,0.031075110263184432,0.319374715689347,0.3504638211009869,0.20698905210080126,0.09198484897850777,0.0,1.5523009368210434e-22,4.879675789408716e-07,1.2955003200792852e-19,0.0,7.724030678825073e-33,2.5362755779919158e-11,5.838388025161502e-24,1.1966514861349719e-22,6.578679639275033e-32,1.4340567711884774e-12,3.2507883160580704e-14,5.3364990596413345e-51,1.8586038030234444e-10,9.552559678152328e-34,1.0801146665961317e-22,2.0012215515267288e-40,4.877171540873042e-07,1.0491937481816314e-35,3.3339432460015126e-05,2.4341005058253563e-05,1.9747344086754128e-05,2.0483070973377844e-05,1.455105358270538e-05,9.976838909807656e-06,2.3982234797577473e-07,3.170472830530217e-07,1.941254121138089e-10,1.3482627872827614e-08,3.176190042041174e-07,1.331863996269541e-07,2.1102767584040557e-15,8.582497444438116e-06,1.4747259158306803e-12,3.4525445248457044e-08
3.895287924948073e-12,0.10125681075141572,0.0,2.5140737658200916,0.031075110263184432,0.31937446965816907,0.3504636776669041,0.2069889058361408,0.09198477881966155,0.0,1.5870742116850507e-22,4.914997871143521e-07,1.3238384469048555e-19,0.0,8.065502613997539e-33,2.5952808485166394e-11,6.0090465407262594e-24,1.2140377526853785e-22,6.722578037532497e-32,1.4548647676262598e-12,3.274318943118514e-14,5.532461007179641e-51,1.8720598018675587e-10,9.761507029886087e-34,1.111709524144731e-22,2.0896933337917775e-40,4.91245749175858e-07,1.0798874038094112e-35,3.340954142271071e-05,2.4497362478160297e-05,1.9907640687966958e-05,2.0622972848015244e-05,1.4634947454347573e-05,1.0056715184587835e-05,2.4276885820840614e-07,3.2178910272249777e-07,1.955908360267811e-10,1.3782362593416974e-08,3.223734676051879e-07,1.3584855818076287e-07,2.1744543135778136e-15,8.644367238424927e-06,1.485383917403953e-12,3.502640840849446e-08
3.923282589629944e-12,0.10125681075141572,0.0,2.514072998851196,0.031075110263184432,0.3193742237209848,0.35046353434854205,0.20698875983602577,0.091984709719479,0.0,1.6223894932544937e-22,4.950319938428e-07,1.3525868592560825e-19,0.0,8.419461068276018e-33,2.6552446912355237e-11,6.183417644283994e-24,1.2315494024688165e-22,6.868559597966343e-32,1.4758222222662504e-12,3.2978495535652794e-14,5.73413781714275e-51,1.8855158627051707e-10,9.973479231131275e-34,1.1439922004804847e-22,2.181400227010855e-40,4.947743172351677e-07,1.1112493742017926e-35,3.347859177015339e-05,2.465345682597105e-05,2.0068183618127547e-05,2.0762759003282065e-05,1.4718576862795833e-05,1.0136682379579306e-05,2.457277679485639e-07,3.265676734955885e-07,1.9705712464229513e-10,1.408656596627329e-08,3.271648686908848e-07,1.3854329893925582e-07,2.240119395217683e-15,8.706233351767899e-06,1.4960418967050418e-12,3.553096977365998e-08
3.951277254311814e-12,0.10125681075141572,0.0,2.5140722331068277,0.031075110263184432,0.3193739778776368,0.35046339114580516,0.20698861409962263,0.09198464166197808,0.0,1.6582521888932156e-22,4.985641991273812e-07,1.381748506812451e-19,0.0,8.78626857404216e-33,2.716176318353446e-11,6.3615547333551676e-24,1.2491864353155165e-22,7.016639289561747e-32,1.4969291262173211e-12,3.3213801474283884e-14,5.941653582773647e-51,1.8989719862736126e-10,1.0188498017525867e-33,1.1769725953377264e-22,2.276436158461033e-40,4.983028582713295e-07,1.1432892816055748e-35,3.3546599485034314e-05,2.4809288548121814e-05,2.0228972784527966e-05,2.0902429534931238e-05,1.4801942641547433e-05,1.0216740116841322e-05,2.4869900209349336e-07,3.313830217409459e-07,1.985242779528189e-10,1.4395272541956442e-08,3.3199323523108677e-07,1.4127075844630634e-07,2.3072960790681054e-15,8.76809578482246e-06,1.5066998590920247e-12,3.603912912793583e-08
3.979271918993685e-12,0.10125681075141572,0.0,2.5140714685701915,0.031075110263184432,0.3193737321279684,0.3504632480585976,0.2069884686261003,0.09198457463141804,0.0,1.6946677531856407e-22,5.020964029692604e-07,1.4113263392835676e-19,0.0,9.166295497026667e-33,2.7780849771129877e-11,6.543511585037285e-24,1.2669488510564909e-22,7.166832081274891e-32,1.5181854705892008e-12,3.3449107247377763e-14,6.155134180744352e-51,1.9124281733099104e-10,1.0406585124665266e-33,1.2106606788712386e-22,2.374897084913887e-40,5.018313722904108e-07,1.176016816782232e-35,3.361358030874764e-05,2.4964858090305697e-05,2.0390008093930145e-05,2.1041984538635474e-05,1.4885045621472082e-05,1.0296888019273754e-05,2.5168248618817367e-07,3.362351736297733e-07,1.9999229595082192e-10,1.4708516896255536e-08,3.3685859479865905e-07,1.440310724223059e-07,2.3760086713577164e-15,8.82995453794291e-06,1.5173578099436414e-12,3.655088625532698e-08
4.007266583675556e-12,0.10125681075141572,0.0,2.514070705224736,0.031075110263184432,0.3193734864718228,0.3504631050868238,0.20698832341463044,0.09198450861229587,0.0,1.731641688697556e-22,5.056286053696017e-07,1.4413233064094793e-19,0.0,9.559920148191334e-33,2.8409799498277105e-11,6.729342355969196e-24,1.2848366495235095e-22,7.319152942033055e-32,1.5395912464924741e-12,3.3684412855232786e-14,6.374707283877798e-51,1.925884424550782e-10,1.0627762288102437e-33,1.2450664916495997e-22,2.4768810216217734e-40,5.053598592984492e-07,1.209441739002401e-35,3.3679549745033506e-05,2.51201658974742e-05,2.0551289452572615e-05,2.1181424109987353e-05,1.4967886630820198e-05,1.0377125710615504e-05,2.546781464185417e-07,3.411241551363333e-07,2.0146117862877515e-10,1.5026333630004152e-08,3.4176097476995263e-07,1.4682437577126572e-07,2.4462817096716115e-15,8.891809611482451e-06,1.5280157546281759e-12,3.706624093986093e-08
4.035261248357426e-12,0.10125681075141572,0.0,2.5140699430541487,0.031075110263184432,0.3193732409090437,0.35046296223038836,0.20698817846438722,0.09198444358934248,0.0,1.7691795467425719e-22,5.091608063295681e-07,1.4717423579609947e-19,0.0,9.967528896400064e-33,2.904870553915266e-11,6.919101582295401e-24,1.302849830549085e-22,7.473616840734671e-32,1.5611464450385758e-12,3.3919718298146416e-14,6.600502373869665e-51,1.9393407407326347e-10,1.0852051243348005e-33,1.2802001446485373e-22,2.582488071508515e-40,5.088883193014535e-07,1.2435738760403685e-35,3.3744523063565965e-05,2.5275212413838446e-05,2.0712816766177066e-05,2.1320748344499374e-05,1.5050466495231202e-05,1.0457452815442892e-05,2.5768590960478826e-07,3.4604999203845284e-07,2.0293092597915132e-10,1.5348757368896096e-08,3.4670040232530123e-07,1.4965080258784483e-07,2.518139963824435e-15,8.953661005793201e-06,1.5386736985383517e-12,3.758519296558762e-08
4.063255913039297e-12,0.10125681075141572,0.0,2.5140691820423484,0.031075110263184432,0.31937299543947495,0.3504628194891958,0.20698803377454753,0.09198437954751948,0.0,1.8072869281542354e-22,5.126930058503214e-07,1.5025864437400016e-19,0.0,1.0389516281878907e-32,2.969766141930363e-11,7.11284417963039e-24,1.3209883939664532e-22,7.630238746249395e-32,1.5828510573397905e-12,3.4155023576415106e-14,6.832650754010164e-51,1.9527971225915665e-10,1.1079473725870327e-33,1.316071819244279e-22,2.6918204545644866e-40,5.124167523054034e-07,1.2784231241685624e-35,3.380851530348679e-05,2.5429998082870444e-05,2.0874589939954865e-05,2.145995733760407e-05,1.5132786037741749e-05,1.0537868959168062e-05,2.6070570319472916e-07,3.510127099180281e-07,2.0440153799442445e-10,1.5675822763301593e-08,3.5167690444951904e-07,1.5251048616430308e-07,2.591608436734271e-15,9.015508721226188e-06,1.5493316470951541e-12,3.8107742116579305e-08
