Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201)
3.4029953520331e-10,0.045450764422602166,0.0,0.0011226027964488614,0.0310753438157923,0.3194073109101598,0.35048351872768957,0.20701087427010625,0.09201812766989151,0.0,2.4639577868513394e-32,2.4951325719696643e-14,1.8388135671933628e-39,0.0,9.197830233268407e-54,3.443981093979404e-11,7.062940276093355e-42,2.507875665769855e-37,1.816323227933568e-63,4.0122564052890444e-23,1.7206086329408511e-31,1.3691093491703641e-101,3.526204309686577e-25,1.5215515400016088e-69,1.2826109196387212e-38,1.3168324962940541e-70,2.476348105582033e-14,4.979313992538158e-65,1.6394438221771075e-07,1.6025456603185127e-06,8.553136786054734e-07,1.2734118257710193e-06,8.406687772237397e-07,5.048771797862247e-07,6.565699566374545e-10,3.779206396825504e-09,2.5631959727956172e-17,4.198538625832636e-10,3.4580840400654444e-09,1.6303401168363626e-07,1.315308608890166e-24,5.052413277331276e-07,4.904937233951847e-18,3.3101822208078915e-15,2.363198428341528e-16,2.233360343757551e-08
3.4160389896683755e-10,0.045450764422602166,0.0,0.0011225818676160637,0.031075344884191176,0.31940730185598154,0.35048351386248183,0.20701086983529032,0.09201812807669466,0.0,2.4919383571607404e-32,2.5046963657656504e-14,1.8639484296497446e-39,0.0,9.41110022455397e-54,3.4805277618868185e-11,7.171612837950377e-42,2.52713774342726e-37,1.8372891671070257e-63,4.043020700097025e-23,1.7272036737329458e-31,1.3955501053033433e-101,3.548519904429352e-25,1.5391149051072495e-69,1.3023412234709382e-38,1.3473658649641849e-70,2.4857679883859413e-14,5.056043151742959e-65,1.6394187527236836e-07,1.6086672740347957e-06,8.583581360405378e-07,1.2782770333748986e-06,8.431766750598866e-07,5.067756383933862e-07,6.566269789984751e-10,3.8079366641087984e-09,2.5828342082262068e-17,4.244984918030597e-10,3.482818484109865e-09,1.6363503409696747e-07,1.3203502680582487e-24,5.071682457431233e-07,4.974237074069166e-18,3.369498278830964e-15,2.38128127403943e-16,2.2241201136636352e-08
3.429082627303651e-10,0.045450764422602166,0.0,0.0011225609429325169,0.031075345951741797,0.3194072928020557,0.3504835089973922,0.2070108654051684,0.09201812848380486,0.0,2.5201251855080026e-32,2.514260159428879e-14,1.8893351247210046e-39,0.0,9.628473007863039e-54,3.517334614238084e-11,7.281532826202839e-42,2.5464735102705412e-37,1.8584158291138248e-63,4.0739021000150906e-23,1.7337987143101395e-31,1.4223977993403894e-101,3.5709028484411722e-25,1.5568129091708936e-69,1.3222979234915953e-38,1.3784866205031629e-70,2.4951873246970634e-14,5.133655290801654e-65,1.6393937252872707e-07,1.6147887332939377e-06,8.614028932782767e-07,1.2831421229325498e-06,8.456799508257143e-07,5.086738183421007e-07,6.566843881854588e-10,3.836773473783628e-09,2.602547013927173e-17,4.291759346810664e-10,3.5076302129868546e-09,1.642358190412237e-07,1.3253919283249335e-24,5.090950918703274e-07,5.044251506267745e-18,3.4296507242154474e-15,2.399432520530919e-16,2.2149611135744916e-08
3.455169902574203e-10,0.045450764422602166,0.0,0.0011225191060723638,0.031075348084341838,0.3194072746949612,0.35048349926756694,0.2070108565589727,0.09201812929894836,0.0,2.5771203167454834e-32,2.5333877463570776e-14,1.9408705786943013e-39,0.0,1.0075779026415801e-53,3.591732663989039e-11,7.505153016832211e-42,2.5853661114884802e-37,1.901153776380221e-63,4.1360161977097985e-23,1.7469887948204209e-31,1.4773327539446203e-101,3.615870828606887e-25,1.592614890537092e-69,1.3628973918239357e-38,1.4425263812540741e-70,2.5140243579681853e-14,5.291555496966352e-65,1.6393437965015966e-07,1.6270311886430754e-06,8.674932597232963e-07,1.2928719479840477e-06,8.506726697106127e-07,5.124693423219358e-07,6.568003656434974e-10,3.894766619214878e-09,2.6421963191881394e-17,4.3862964953729275e-10,3.557485111415145e-09,1.654366744718292e-07,1.3354752521703012e-24,5.129485685389935e-07,5.1864436302572935e-18,3.552499268702801e-15,2.43594019231621e-16,2.1968824498456562e-08
3.481257177844755e-10,0.045450764422602166,0.0,0.0011224772859833195,0.03107535021367775,0.319407256588876,0.3504834895382137,0.2070108477314521,0.09201813011532607,0.0,2.634948570649853e-32,2.5525153327542846e-14,1.993433113493409e-39,0.0,1.05402596501951e-53,3.667182819160605e-11,7.733877071059332e-42,2.6245534693711934e-37,1.9445419792377519e-63,4.1985986634393444e-23,1.7601788744728876e-31,1.533952076770356e-101,3.661108336627928e-25,1.6289615968294733e-69,1.4044231479964407e-38,1.5090249888499993e-70,2.5328592056498532e-14,5.4530688431892046e-65,1.6392940358806442e-07,1.6392730267711097e-06,8.735846848713103e-07,1.3026013010758999e-06,8.556470008553215e-07,5.162637518419008e-07,6.569178861592986e-10,3.953185630978873e-09,2.6821438546767676e-17,4.4821578150564547e-10,3.6076479090494876e-09,1.6663657388241775e-07,1.3455585804586597e-24,5.168017578648808e-07,5.331548795872608e-18,3.678797398316404e-15,2.472721396543735e-16,2.1791158247637104e-08
3.507344453115307e-10,0.045450764422602166,0.0,0.001122435482774883,0.031075352339832028,0.3194072384837997,0.3504834798093322,0.2070108389225397,0.09201813093294207,0.0,2.693615320027619e-32,2.571642918620527e-14,2.0470359973424404e-39,0.0,1.1022437897437163e-53,3.743692643703665e-11,7.967781776953395e-42,2.6640355838662304e-37,1.9885853471905375e-63,4.261649462285237e-23,1.773368953268727e-31,1.5922942076918113e-101,3.706615455478267e-25,1.6658571407764683e-69,1.446889117598441e-38,1.578057322490697e-70,2.5516918679964915e-14,5.618249969896222e-65,1.6392444434666184e-07,1.6515142480841902e-06,8.796770784870277e-07,1.3123301823594684e-06,8.606030109948932e-07,5.200570470192208e-07,6.570369467795962e-10,4.012030307008244e-09,2.7223895864952188e-17,4.579351019054016e-10,3.6581177817613746e-09,1.6783551319310837e-07,1.35564191322241e-24,5.206546599744987e-07,5.479614663933435e-18,3.808615538880779e-15,2.5097760860650514e-16,2.1616529916252344e-08
3.5334317283858587e-10,0.045450764422602166,0.0,0.001122393696551305,0.03107535446288445,0.319407220379732,0.35048347008092234,0.20701083013216895,0.09201813175180043,0.0,2.7531259203443474e-32,2.5907705039558295e-14,2.101692582297045e-39,0.0,1.1522848618865144e-53,3.821269689639767e-11,8.206944487387595e-42,2.703812454921172e-37,2.033288789741794e-63,4.3251685593444096e-23,1.7865590312091233e-31,1.6523981670195652e-101,3.752392264786623e-25,1.7033056351056392e-69,1.4903093284104428e-38,1.649699955401004e-70,2.5705223452624955e-14,5.7871539257423064e-65,1.6391950192838593e-07,1.6637548529893728e-06,8.857703530843807e-07,1.3220585919870393e-06,8.65540766623381e-07,5.23849227972139e-07,6.571575444535327e-10,4.071300445308582e-09,2.7629334807495643e-17,4.677883790236888e-10,3.7088939076202434e-09,1.6903348833693557e-07,1.3657252504939625e-24,5.245072749950757e-07,5.630663049931751e-18,3.9420250406308576e-15,2.547104213736953e-16,2.1444859764049112e-08
3.5595190036564106e-10,0.045450764422602166,0.0,0.0011223519274117552,0.031075356582912127,0.31940720227667263,0.3504834603529841,0.20701082136027335,0.09201813257190515,0.0,2.8134857096634106e-32,2.6098980887602184e-14,2.1574163042320095e-39,0.0,1.204203867369453e-53,3.8999214971092726e-11,8.451443119851771e-42,2.7438840824836265e-37,2.0786572163938117e-63,4.3891559197292936e-23,1.799749108295256e-31,1.7143035598500127e-101,3.7984388409599933e-25,1.7413111925436735e-69,1.5346979103666858e-38,1.724031180028995e-70,2.5893506377022284e-14,5.959836167571097e-65,1.6391457633393394e-07,1.6759948418945658e-06,8.918644238421883e-07,1.331786530111781e-06,8.704603339946758e-07,5.2764029481988e-07,6.572796760359842e-10,4.130995843958385e-09,2.8037755035497834e-17,4.777763781177936e-10,3.759975466918732e-09,1.7023049525961468e-07,1.3758085923057377e-24,5.283596030545224e-07,5.784752326777971e-18,4.079098120117992e-15,2.5847057324214953e-16,2.1276070693667197e-08
3.5856062789269625e-10,0.045450764422602166,0.0,0.0011223101754504877,0.03107535869998966,0.31940718417462133,0.35048345062551706,0.20701081260678686,0.09201813339326027,0.0,2.8747000085849794e-32,2.6290256730337194e-14,2.214220682828927e-39,0.0,1.2580567106663823e-53,3.979655594419712e-11,8.701356156265183e-42,2.7842504665012328e-37,2.124695536647995e-63,4.4536115085679117e-23,1.8129391845282991e-31,1.7780505804148127e-101,3.844755257304146e-25,1.7798779258164058e-69,1.5800690955177053e-38,1.8011310333909232e-70,2.6081767455700236e-14,6.1363525603748555e-65,1.6390966756231553e-07,1.6882342152084742e-06,8.979592085204733e-07,1.3415139968876985e-06,8.75361779123343e-07,5.314302476826129e-07,6.574033382908303e-10,4.19111630110901e-09,2.844915621009768e-17,4.878998614175389e-10,3.811361642197168e-09,1.714265299193138e-07,1.3858919386901638e-24,5.322116442813986e-07,5.941854976091687e-18,4.2199079869404195e-15,2.6225805949860173e-16,2.1110088167386707e-08
3.6116935541975143e-10,0.045450764422602166,0.0,0.0011222684407570097,0.031075360814189136,0.3194071660735777,0.35048344089852135,0.20701080387164356,0.09201813421586978,0.0,2.93677412018551e-32,2.6481532567763584e-14,2.2721193215639063e-39,0.0,1.3139005327004232e-53,4.0604794980961685e-11,8.956762642789335e-42,2.8249116069216557e-37,2.1714086600048878e-63,4.518535291003956e-23,1.826129259909425e-31,1.8436800164303512e-101,3.8913415841385243e-25,1.8190099476488452e-69,1.6264372179929227e-38,1.8810813226937595e-70,2.6270006691201866e-14,6.316759377254363e-65,1.6390477561090355e-07,1.7004729733405453e-06,9.040546273768353e-07,1.3512409924695927e-06,8.802451677854517e-07,5.352190866814183e-07,6.575285278940549e-10,4.251661614984611e-09,2.886353799247314e-17,4.981595881277963e-10,3.86305161826663e-09,1.7262158828643667e-07,1.395975289679679e-24,5.360633988048786e-07,6.102184269372803e-18,4.364528521322947e-15,2.6607287543031626e-16,2.0946840123917576e-08
3.637780829468066e-10,0.045450764422602166,0.0,0.0011222267234162453,0.031075362925580257,0.31940714797354147,0.3504834311719966,0.20701079515477772,0.09201813503973774,0.0,2.999713329957699e-32,2.6672808399881612e-14,2.3311259076952586e-39,0.0,1.371793728925209e-53,4.1424007129337e-11,9.217742189640967e-42,2.8658675036925925e-37,2.2188014959641498e-63,4.5839272321968494e-23,1.8393193344397993e-31,1.9112332534471967e-101,3.9381978889059127e-25,1.8587113707651516e-69,1.6738167139632563e-38,1.963965651221552e-70,2.6458224086069896e-14,6.501113299378885e-65,1.638999004754854e-07,1.7127111167009234e-06,9.101506030828176e-07,1.3609675170130193e-06,8.851105655194059e-07,5.390068119382555e-07,6.576552414369017e-10,4.312631583882068e-09,2.9280900043841286e-17,5.085563144311273e-10,3.915044582230677e-09,1.738156663434178e-07,1.4060586453067284e-24,5.399148667547202e-07,6.2653591559688826e-18,4.513035113413362e-15,2.6991501632508966e-16,2.0786256895146428e-08
3.663868104738618e-10,0.045450764422602166,0.0,0.0011221850235087,0.03107536503423042,0.3194071298745124,0.3504834214459427,0.20701078645612392,0.09201813586486811,0.0,3.063522905750654e-32,2.6864084226691517e-14,2.3912542122511855e-39,0.0,1.431795967490552e-53,4.225426732048557e-11,9.484374970905064e-42,2.9071181567617673e-37,2.2668789540244955e-63,4.649787297321818e-23,1.852509408120585e-31,1.9807522791995317e-101,3.9853242362797094e-25,1.8989863078885898e-69,1.7222221216037443e-38,2.049869444342651e-70,2.664641964284677e-14,6.689471415946129e-65,1.6389504215031382e-07,1.724948645700398e-06,9.162470606417286e-07,1.3706935706742527e-06,8.899580376267724e-07,5.427934235759308e-07,6.577834754287157e-10,4.374026006170916e-09,2.970124202545827e-17,5.190907934904711e-10,3.967339723506483e-09,1.7500876008452222e-07,1.4161420056037667e-24,5.437660482612345e-07,6.431962660267978e-18,4.665503109123424e-15,2.7378447747125284e-16,2.0628271124351975e-08
3.68995538000917e-10,0.045450764422602166,0.0,0.0011221433411106195,0.031075367140204802,0.31940711177649017,0.35048341172035963,0.20701077777561705,0.09201813669126488,0.0,3.128208097709943e-32,2.7055360048193582e-14,2.4525180900176965e-39,0.0,1.4939682073679811e-53,4.3095650369259934e-11,9.756741724347853e-42,2.948663566076934e-37,2.3156459436837487e-63,4.71611545156996e-23,1.8656994809529407e-31,2.0522796879545996e-101,4.032720688272332e-25,1.9398388717415703e-69,1.771668081056158e-38,2.1388799754594783e-70,2.6834593364074616e-14,6.881891224142197e-65,1.6389020062815572e-07,1.7371855607503564e-06,9.22343927308576e-07,1.380419153610244e-06,8.947876491731089e-07,5.465789217180654e-07,6.579132262999201e-10,4.4358446802932815e-09,3.0124563598619276e-17,5.297637754517961e-10,4.0199362338462455e-09,1.76200865515644e-07,1.4262253706032544e-24,5.47616943455254e-07,6.601979888921444e-18,4.822009376301813e-15,2.7768125415767304e-16,2.047281768651525e-08
3.716042655279722e-10,0.045450764422602166,0.0,0.0011221016762941471,0.0310753692435664,0.3194070936794743,0.3504834019952471,0.20701076911319202,0.09201813751893202,0.0,3.193774138218187e-32,2.724663586438805e-14,2.514931479526724e-39,0.0,1.5583727166951948e-53,4.3948230974683266e-11,1.003492375122994e-41,2.9905037315858736e-37,2.365107374438886e-63,4.7829116601483125e-23,1.8788895529380203e-31,2.1258586848621518e-101,4.0803873043374605e-25,1.9812731750456874e-69,1.8221693343916508e-38,2.2310863922717203e-70,2.702274525229526e-14,7.078430629101607e-65,1.6388537590034112e-07,1.749421862262738e-06,9.284411325114451e-07,1.3901442659785854e-06,8.995994649887916e-07,5.503633064890656e-07,6.5804449040491e-10,4.4980874047638114e-09,3.055086442465861e-17,5.405760074468935e-10,4.072833307357065e-09,1.7739197865411826e-07,1.4363087403376602e-24,5.514675524681038e-07,6.77488238800421e-18,4.98263222452566e-15,2.8160534167375513e-16,2.031983361004861e-08
3.7421299305502737e-10,0.045450764422602166,0.0,0.0011220600291274776,0.03107537134437616,0.31940707558346465,0.35048339227060493,0.2070107604687842,0.09201813834787355,0.0,3.260226241836223e-32,2.743791167527518e-14,2.5785084030442485e-39,0.0,1.625073091343673e-53,4.481208372043995e-11,1.031900291611958e-41,3.032638653236397e-37,2.4152681557860216e-63,4.850175888279904e-23,1.892079624076974e-31,2.201533090303903e-101,4.1283241414661227e-25,2.023293330521708e-69,1.8737407255734212e-38,2.3265797433589957e-70,2.7210875310050247e-14,7.279147943867323e-65,1.6388056795681294e-07,1.7616575506499904e-06,9.34538607773816e-07,1.3998689079374756e-06,9.043935496698357e-07,5.541465780140942e-07,6.581772640244714e-10,4.560753978169589e-09,3.09801441649496e-17,5.515282335963195e-10,4.126030140519215e-09,1.7858209552854637e-07,1.4463921148394602e-24,5.553178754315753e-07,6.951479566791074e-18,5.147449557824217e-15,2.855567353094438e-16,2.016925799945296e-08
